target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	54.3085	0	0
ENSSSCT00000078200.1	291	54.3085	0	0
ENSSSCT00000070967.1	291	54.3085	0	0
ENSSSCT00000038066.2	288	53.5298	0	0
ENSSSCT00000060400.2	285	52.3979	1	1.34338
ENSSSCT00000032004.3	300	56.945	1	1.23611
ENSSSCT00000069631.1	285	52.3979	0	0
ENSSSCT00000084172.1	591	281.939	1	0.249666
ENSSSCT00000010999.5	939	628.839	0	0
ENSSSCT00000019660.4	955	644.839	55838	6095.27
ENSSSCT00000019664.4	1042	731.839	29868	2872.8
ENSSSCT00000019670.1	1545	1234.84	772216	44019.3
ENSSSCT00000019673.1	688	378.275	96855	18023.1
ENSSSCT00000019675.1	204	30.9584	2502	5688.83
ENSSSCT00000019676.1	681	371.302	68384	12964.1
ENSSSCT00000019677.1	784	474.097	221210	32843.7
ENSSSCT00000019679.3	346	75.0796	6147	5763.09
ENSSSCT00000019681.2	297	56.0485	8883	11156
ENSSSCT00000019682.3	1378	1067.84	69590	4587.28
ENSSSCT00000019686.3	1821	1510.84	45388	2114.64
ENSSSCT00000019687.1	528	220.124	6552	2095.18
ENSSSCT00000019689.3	1140	829.839	56943	4830.15
ENSSSCT00000099167.1	918	607.907	0	0
ENSSSCT00000091307.1	939	628.839	0	0
ENSSSCT00000046204.2	939	628.839	0	0
ENSSSCT00000073435.1	240	41.5776	0	0
ENSSSCT00000072658.1	939	628.839	0	0
ENSSSCT00000102462.1	423	124.927	0	0
ENSSSCT00000040563.4	1624	1313.84	0	0
ENSSSCT00000047353.2	1143	832.839	0	0
ENSSSCT00000104769.1	1398	1087.84	0	0
ENSSSCT00000103607.1	1176	865.839	0	0
ENSSSCT00000097872.1	1125	814.839	0	0
ENSSSCT00000056752.3	3244	2933.84	47.8831	1.14884
ENSSSCT00000056762.3	3471	3160.84	65.7889	1.46509
ENSSSCT00000096492.1	924	613.885	1	0.114664
ENSSSCT00000103627.1	1176	865.839	0	0
ENSSSCT00000100545.1	1398	1087.84	0	0
ENSSSCT00000079227.1	1398	1087.84	0	0
ENSSSCT00000080413.2	1152	841.839	0	0
ENSSSCT00000040927.2	498	191.307	1	0.367945
ENSSSCT00000074869.2	2764	2453.84	0	0
ENSSSCT00000063508.3	402	108.824	0	0
ENSSSCT00000100361.1	2163	1852.84	1	0.0379906
ENSSSCT00000095067.1	900	589.907	0	0
