target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	62.0548	0	0
ENSSSCT00000078200.1	291	62.0548	0	0
ENSSSCT00000070967.1	291	62.0548	0	0
ENSSSCT00000038066.2	288	61.1922	0	0
ENSSSCT00000060400.2	285	60.208	0	0
ENSSSCT00000032004.3	300	64.8226	0	0
ENSSSCT00000069631.1	285	60.208	0	0
ENSSSCT00000084172.1	591	268.625	1	0.247298
ENSSSCT00000010999.5	939	615.346	0	0
ENSSSCT00000019660.4	955	631.323	67152	7066.03
ENSSSCT00000019664.4	1042	718.323	34761	3214.7
ENSSSCT00000019670.1	1545	1221.32	796798	43339.7
ENSSSCT00000019673.1	688	364.749	141991	25860.4
ENSSSCT00000019675.1	204	32.0957	3561	7370.44
ENSSSCT00000019676.1	681	357.762	104721	19445
ENSSSCT00000019677.1	784	460.499	270156	38972.1
ENSSSCT00000019679.3	346	79.3264	8015	6712.04
ENSSSCT00000019681.2	297	64.0535	10756	11155.2
ENSSSCT00000019682.3	1378	1054.32	93600	5897.53
ENSSSCT00000019686.3	1821	1497.32	44847	1989.69
ENSSSCT00000019687.1	528	207.783	5199	1662.18
ENSSSCT00000019689.3	1140	816.323	84356	6864.71
ENSSSCT00000099167.1	918	594.368	0	0
ENSSSCT00000091307.1	939	615.346	0	0
ENSSSCT00000046204.2	939	615.346	0	0
ENSSSCT00000073435.1	240	46.0037	0	0
ENSSSCT00000072658.1	939	615.346	0	0
ENSSSCT00000102462.1	423	120.169	0	0
ENSSSCT00000040563.4	1624	1300.32	0	0
ENSSSCT00000047353.2	1143	819.323	0	0
ENSSSCT00000104769.1	1398	1074.32	0	0
ENSSSCT00000103607.1	1176	852.323	0	0
ENSSSCT00000097872.1	1125	801.323	0	0
ENSSSCT00000056752.3	3244	2920.32	42.1938	0.959811
ENSSSCT00000056762.3	3471	3147.32	83.3049	1.75832
ENSSSCT00000096492.1	924	600.368	2	0.2213
ENSSSCT00000103627.1	1176	852.323	0	0
ENSSSCT00000100545.1	1398	1074.32	0	0
ENSSSCT00000079227.1	1398	1074.32	0	0
ENSSSCT00000080413.2	1152	828.323	0	0
ENSSSCT00000040927.2	498	180.306	2	0.736866
ENSSSCT00000074869.2	2764	2440.32	0	0
ENSSSCT00000063508.3	402	106.811	0	0
ENSSSCT00000100361.1	2163	1839.32	2	0.0722338
ENSSSCT00000095067.1	900	576.368	0	0
ENSSSCT00000038958.2	2079	1755.32	0	0
ENSSSCT00000082576.1	453	142.372	0	0
ENSSSCT00000048930.2	2079	1755.32	0	0
ENSSSCT00000062908.2	951	627.323	0	0
ENSSSCT00000045484.3	1729	1405.32	1.31193	0.0620157
ENSSSCT00000051712.3	3204	2880.32	8.88085	0.204824
ENSSSCT00000076493.1	770	446.516	0	0
ENSSSCT00000035684.4	522	202.164	0	0
ENSSSCT00000062384.1	522	202.164	0	0
ENSSSCT00000044872.1	441	133.183	0	0
ENSSSCT00000041794.1	435	128.698	0	0
ENSSSCT00000051780.2	5708	5384.32	8	0.0987023
ENSSSCT00000106884.1	393	101.299	2.89808	1.90052
ENSSSCT00000105743.1	1053	729.323	0	0
ENSSSCT00000054823.3	1041	717.323	1.10192	0.102047
ENSSSCT00000051915.2	927	603.368	0	0
