target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	56.098	0	0
ENSSSCT00000078200.1	291	56.098	0	0
ENSSSCT00000070967.1	291	56.098	0	0
ENSSSCT00000038066.2	288	55.3369	0	0
ENSSSCT00000060400.2	285	54.4173	0	0
ENSSSCT00000032004.3	300	58.458	0	0
ENSSSCT00000069631.1	285	54.4173	0	0
ENSSSCT00000084172.1	591	269.031	0	0
ENSSSCT00000010999.5	939	615.971	0	0
ENSSSCT00000019660.4	955	631.932	111547	11604.1
ENSSSCT00000019664.4	1042	718.912	81405	7443.89
ENSSSCT00000019670.1	1545	1221.91	909352	48923.4
ENSSSCT00000019673.1	688	365.456	252463	45413.7
ENSSSCT00000019675.1	204	31.1209	4624	9767.65
ENSSSCT00000019676.1	681	358.456	159406	29234.3
ENSSSCT00000019677.1	784	461.154	312724	44580
ENSSSCT00000019679.3	346	73.1112	13795	12404
ENSSSCT00000019681.2	297	57.6511	20700	23604.1
ENSSSCT00000019682.3	1378	1054.91	128291	7994.74
ENSSSCT00000019686.3	1821	1497.91	97994	4300.69
ENSSSCT00000019687.1	528	207.761	9718	3074.94
ENSSSCT00000019689.3	1140	816.912	129198	10396.9
ENSSSCT00000099167.1	918	594.991	0	0
ENSSSCT00000091307.1	939	615.971	0	0
ENSSSCT00000046204.2	939	615.971	0	0
ENSSSCT00000073435.1	240	42.329	0	0
ENSSSCT00000072658.1	939	615.971	0	0
ENSSSCT00000102462.1	423	117.307	0	0
ENSSSCT00000040563.4	1624	1300.91	0	0
ENSSSCT00000047353.2	1143	819.912	0	0
ENSSSCT00000104769.1	1398	1074.91	0	0
ENSSSCT00000103607.1	1176	852.912	0	0
ENSSSCT00000097872.1	1125	801.912	0	0
ENSSSCT00000056752.3	3244	2920.91	74.1294	1.66839
ENSSSCT00000056762.3	3471	3147.91	59.3926	1.24032
ENSSSCT00000096492.1	924	600.991	1	0.109385
ENSSSCT00000103627.1	1176	852.912	0	0
ENSSSCT00000100545.1	1398	1074.91	0	0
ENSSSCT00000079227.1	1398	1074.91	0	0
ENSSSCT00000080413.2	1152	828.912	0	0
ENSSSCT00000040927.2	498	179.819	1	0.365586
ENSSSCT00000074869.2	2764	2440.91	0	0
ENSSSCT00000063508.3	402	102.585	0	0
ENSSSCT00000100361.1	2163	1839.91	7.34449	0.262415
ENSSSCT00000095067.1	900	577.028	0	0
ENSSSCT00000038958.2	2079	1755.91	0	0
ENSSSCT00000082576.1	453	140.721	1.39665	0.652459
ENSSSCT00000048930.2	2079	1755.91	0	0
ENSSSCT00000062908.2	951	627.932	0	0
ENSSSCT00000045484.3	1729	1405.91	13.0127	0.608461
ENSSSCT00000051712.3	3204	2880.91	19.0056	0.433687
ENSSSCT00000076493.1	770	447.168	0	0
ENSSSCT00000035684.4	522	202.082	0	0
ENSSSCT00000062384.1	522	202.082	0	0
ENSSSCT00000044872.1	441	130.993	0	0
ENSSSCT00000041794.1	435	126.344	0	0
ENSSSCT00000051780.2	5708	5384.91	2	0.0244161
ENSSSCT00000106884.1	393	96.8886	2.84399	1.92965
ENSSSCT00000105743.1	1053	729.912	0	0
ENSSSCT00000054823.3	1041	717.912	1.15601	0.105856
ENSSSCT00000051915.2	927	603.991	0	0
ENSSSCT00000082557.2	1282	958.912	0	0
ENSSSCT00000064112.3	1276	952.912	0	0
ENSSSCT00000100226.1	1183	859.912	50.6231	3.87008
ENSSSCT00000062158.2	552	230.739	0	0
ENSSSCT00000013322.5	1915	1591.91	2231	92.1309
ENSSSCT00000063424.3	2634	2310.91	0	0
ENSSSCT00000046322.2	4392	4068.91	182.352	2.94616
ENSSSCT00000013323.4	5089	4765.91	469.077	6.47027
ENSSSCT00000045348.2	8217	7893.91	28.6212	0.238352
ENSSSCT00000103634.1	948	624.952	0	0
ENSSSCT00000010416.5	3303	2979.91	0	0
ENSSSCT00000096504.1	3599	3275.91	0	0
ENSSSCT00000054748.3	3605	3281.91	0	0
ENSSSCT00000053874.2	987	663.912	0	0
ENSSSCT00000098136.1	519	199.255	0	0
ENSSSCT00000064380.2	372	85.2215	0	0
ENSSSCT00000033772.4	557	235.621	0	0
ENSSSCT00000014432.3	930	606.971	0	0
ENSSSCT00000095963.1	3048	2724.91	0	0
ENSSSCT00000054731.3	2148	1824.91	0	0
ENSSSCT00000061495.2	954	630.932	0	0
ENSSSCT00000038050.2	927	603.991	0	0
ENSSSCT00000084775.1	954	630.932	0	0
ENSSSCT00000054929.3	945	621.952	0	0
ENSSSCT00000083016.1	933	609.971	0	0
ENSSSCT00000106904.1	954	630.932	0	0
ENSSSCT00000058052.3	1242	918.912	2.3563	0.16857
ENSSSCT00000103398.1	954	630.932	0	0
ENSSSCT00000060080.3	891	568.028	0	0
ENSSSCT00000079788.1	879	556.028	0	0
ENSSSCT00000065393.1	954	630.932	0	0
ENSSSCT00000066233.1	942	618.952	0	0
ENSSSCT00000038428.3	4061	3737.91	8.0015	0.140724
ENSSSCT00000106722.1	4123	3799.91	11.4889	0.198759
ENSSSCT00000038613.2	933	609.971	0	0
ENSSSCT00000086017.1	6515	6191.91	5.01872	0.0532836
ENSSSCT00000094411.1	918	594.991	0	0
ENSSSCT00000093195.1	939	615.971	0	0
ENSSSCT00000060483.3	2989	2665.91	15.939	0.393044
ENSSSCT00000044015.3	3606	3282.91	131.594	2.63512
ENSSSCT00000098151.1	906	583.028	0	0
ENSSSCT00000099877.1	939	615.971	0	0
ENSSSCT00000055383.1	936	612.971	0	0
ENSSSCT00000006440.5	1159	835.912	0	0
ENSSSCT00000039853.3	3075	2751.91	0	0
ENSSSCT00000075544.1	2162	1838.91	0	0
ENSSSCT00000106739.1	918	594.991	0	0
ENSSSCT00000094696.1	1287	963.912	1855	126.512
ENSSSCT00000074527.1	936	612.971	0	0
ENSSSCT00000095412.1	936	612.971	0	0
ENSSSCT00000057638.3	1661	1337.91	21.0326	1.03345
ENSSSCT00000052749.3	2706	2382.91	27.4853	0.758257
ENSSSCT00000072436.1	1410	1086.91	0	0
ENSSSCT00000100367.1	510	190.899	3	1.0331
ENSSSCT00000064678.2	936	612.971	0	0
ENSSSCT00000097296.1	3397	3073.91	1.10496	0.0236309
ENSSSCT00000093882.1	636	313.688	0	0
ENSSSCT00000061389.3	1622	1298.91	1006	50.9147
ENSSSCT00000047659.2	240	42.329	0	0
ENSSSCT00000083630.1	936	612.971	0	0
ENSSSCT00000071514.2	1650	1326.91	37.9611	1.88071
ENSSSCT00000101381.1	777	454.168	10.0356	1.45261
ENSSSCT00000031202.3	1682	1358.91	27.9644	1.35282
ENSSSCT00000099316.1	1042	718.912	0	0
ENSSSCT00000058956.3	1192	868.912	0	0
ENSSSCT00000054707.3	1102	778.912	0	0
ENSSSCT00000096294.1	1027	703.912	0	0
ENSSSCT00000061829.3	1975	1651.91	6.53034	0.259881
ENSSSCT00000028884.4	2948	2624.91	99.2762	2.48631
ENSSSCT00000048674.3	4533	4209.91	3237.19	50.5499
ENSSSCT00000059744.3	7520	7196.91	0	0
ENSSSCT00000029625.4	9608	9284.91	279.293	1.97746
ENSSSCT00000060930.3	9476	9152.91	1077	7.73538
ENSSSCT00000013516.4	2433	2109.91	95.2133	2.96659
ENSSSCT00000049889.2	6954	6630.91	4.00389	0.0396948
ENSSSCT00000104902.1	939	615.971	0	0
ENSSSCT00000053946.2	963	639.912	0	0
ENSSSCT00000026503.4	2569	2245.91	60.7057	1.77689
ENSSSCT00000022992.3	906	583.028	0	0
ENSSSCT00000062135.3	2600	2276.91	4	0.115488
ENSSSCT00000043243.3	2678	2354.91	0	0
ENSSSCT00000045677.3	2768	2444.91	0	0
ENSSSCT00000086242.2	2050	1726.91	0	0
ENSSSCT00000038861.3	3102	2778.91	0	0
ENSSSCT00000077906.2	3072	2748.91	0	0
ENSSSCT00000103189.1	3057	2733.91	0	0
ENSSSCT00000087031.2	3033	2709.91	0	0
ENSSSCT00000093296.1	2952	2628.91	0	0
ENSSSCT00000055141.2	936	612.971	0	0
ENSSSCT00000049687.2	912	589.009	0	0
ENSSSCT00000037750.3	843	520.062	0	0
ENSSSCT00000082986.1	936	612.971	0	0
ENSSSCT00000040865.1	915	592.009	0	0
ENSSSCT00000062219.2	819	496.078	0	0
ENSSSCT00000058071.3	753	430.224	0	0
ENSSSCT00000054418.2	927	603.991	0	0
ENSSSCT00000041919.1	945	621.952	0	0
ENSSSCT00000105506.1	1860	1536.91	3.91679	0.167535
ENSSSCT00000035619.3	1863	1539.91	3.89465	0.166264
ENSSSCT00000049350.3	3176	2852.91	8	0.184343
ENSSSCT00000042464.2	4790	4466.91	1	0.0147169
ENSSSCT00000061908.2	6204	5880.91	0	0
ENSSSCT00000100236.1	3322	2998.91	10.8746	0.238383
ENSSSCT00000038342.3	3077	2753.91	28.163	0.672285
ENSSSCT00000056515.3	4216	3892.91	37.6626	0.636004
ENSSSCT00000076132.2	5190	4866.91	172.929	2.33582
ENSSSCT00000077611.1	3252	2928.91	1.20149	0.0269673
ENSSSCT00000093015.1	249	45.0709	0	0
ENSSSCT00000052290.2	474	158.28	0	0
ENSSSCT00000099894.1	366	82.2868	0	0
ENSSSCT00000093647.1	378	88.3278	0	0
ENSSSCT00000042070.3	2175	1851.91	0	0
ENSSSCT00000096278.1	411	108.704	0	0
ENSSSCT00000051275.2	510	190.899	0	0
ENSSSCT00000067533.1	1575	1251.91	0	0
ENSSSCT00000043691.2	978	654.912	3.16653	0.317852
ENSSSCT00000063273.2	1023	699.912	0	0
ENSSSCT00000088994.2	1722	1398.91	0	0
ENSSSCT00000076027.2	1683	1359.91	0	0
ENSSSCT00000060315.3	2153	1829.91	0	0
ENSSSCT00000064056.3	2027	1703.91	0	0
ENSSSCT00000078243.2	1985	1661.91	0	0
ENSSSCT00000069175.2	2171	1847.91	0	0
ENSSSCT00000090125.2	1985	1661.91	0	0
ENSSSCT00000066861.2	1982	1658.91	0	0
ENSSSCT00000063139.2	5081	4757.91	5	0.0690841
ENSSSCT00000037753.1	927	603.991	0	0
ENSSSCT00000027608.4	789	466.139	0	0
ENSSSCT00000094130.1	939	615.971	0	0
ENSSSCT00000047022.1	996	672.912	0	0
