target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	61.0958	0	0
ENSSSCT00000078200.1	291	61.0958	0	0
ENSSSCT00000070967.1	291	61.0958	0	0
ENSSSCT00000038066.2	288	60.3041	0	0
ENSSSCT00000060400.2	285	59.5316	0	0
ENSSSCT00000032004.3	300	63.7708	1	0.921145
ENSSSCT00000069631.1	285	59.5316	0	0
ENSSSCT00000084172.1	591	269.334	0	0
ENSSSCT00000010999.5	939	616.208	0	0
ENSSSCT00000019660.4	955	632.208	143890	13369.7
ENSSSCT00000019664.4	1042	719.123	89424	7304.67
ENSSSCT00000019670.1	1545	1222.12	1.40062e+06	67321.8
ENSSSCT00000019673.1	688	365.518	351643	56512.2
ENSSSCT00000019675.1	204	32.1628	6603	12059.7
ENSSSCT00000019676.1	681	358.53	235314	38554.2
ENSSSCT00000019677.1	784	461.385	449358	57210.8
ENSSSCT00000019679.3	346	79.1381	18744	13913.2
ENSSSCT00000019681.2	297	62.721	22367	20948.1
ENSSSCT00000019682.3	1378	1055.12	171866	9568.34
ENSSSCT00000019686.3	1821	1498.12	63575	2492.81
ENSSSCT00000019687.1	528	208.121	5451	1538.54
ENSSSCT00000019689.3	1140	817.123	159610	11474.2
ENSSSCT00000099167.1	918	595.267	0	0
ENSSSCT00000091307.1	939	616.208	0	0
ENSSSCT00000046204.2	939	616.208	0	0
ENSSSCT00000073435.1	240	46.3498	0	0
ENSSSCT00000072658.1	939	616.208	0	0
ENSSSCT00000102462.1	423	120.352	0	0
ENSSSCT00000040563.4	1624	1301.12	0	0
ENSSSCT00000047353.2	1143	820.123	0	0
ENSSSCT00000104769.1	1398	1075.12	0	0
ENSSSCT00000103607.1	1176	853.123	0	0
ENSSSCT00000097872.1	1125	802.123	0	0
ENSSSCT00000056752.3	3244	2921.12	56.1904	1.12996
ENSSSCT00000056762.3	3471	3148.12	64.6524	1.20637
ENSSSCT00000096492.1	924	601.267	0	0
ENSSSCT00000103627.1	1176	853.123	0	0
ENSSSCT00000100545.1	1398	1075.12	0	0
ENSSSCT00000079227.1	1398	1075.12	0	0
ENSSSCT00000080413.2	1152	829.123	0	0
ENSSSCT00000040927.2	498	180.431	1	0.325565
ENSSSCT00000074869.2	2764	2441.12	0	0
ENSSSCT00000063508.3	402	106.582	0	0
ENSSSCT00000100361.1	2163	1840.12	3.25048	0.103765
ENSSSCT00000095067.1	900	577.267	0	0
ENSSSCT00000038958.2	2079	1756.12	0	0
ENSSSCT00000082576.1	453	142.177	0	0
ENSSSCT00000048930.2	2079	1756.12	0	0
ENSSSCT00000062908.2	951	628.208	0	0
ENSSSCT00000045484.3	1729	1406.12	0	0
ENSSSCT00000051712.3	3204	2881.12	20.5374	0.418729
ENSSSCT00000076493.1	770	447.415	0	0
ENSSSCT00000035684.4	522	202.543	0	0
ENSSSCT00000062384.1	522	202.543	0	0
ENSSSCT00000044872.1	441	132.979	0	0
ENSSSCT00000041794.1	435	128.754	0	0
ENSSSCT00000051780.2	5708	5385.12	5.01088	0.0546598
ENSSSCT00000106884.1	393	101.084	0	0
ENSSSCT00000105743.1	1053	730.123	1.55883	0.125416
ENSSSCT00000054823.3	1041	718.123	9.44117	0.772283
ENSSSCT00000051915.2	927	604.267	0	0
ENSSSCT00000082557.2	1282	959.123	0	0
ENSSSCT00000064112.3	1276	953.123	3.3964	0.209324
ENSSSCT00000100226.1	1183	860.123	52.5398	3.58821
ENSSSCT00000062158.2	552	231.15	0	0
ENSSSCT00000013322.5	1915	1592.12	1867	68.8838
ENSSSCT00000063424.3	2634	2311.12	0	0
ENSSSCT00000046322.2	4392	4069.12	207.207	2.99125
ENSSSCT00000013323.4	5089	4766.12	336.741	4.15031
ENSSSCT00000045348.2	8217	7894.12	19.1379	0.14241
ENSSSCT00000103634.1	948	625.208	0	0
ENSSSCT00000010416.5	3303	2980.12	0	0
ENSSSCT00000096504.1	3599	3276.12	0	0
ENSSSCT00000054748.3	3605	3282.12	0	0
ENSSSCT00000053874.2	987	664.166	0	0
ENSSSCT00000098136.1	519	199.674	0	0
ENSSSCT00000064380.2	372	90.2732	0	0
ENSSSCT00000033772.4	557	235.991	0	0
ENSSSCT00000014432.3	930	607.267	0	0
ENSSSCT00000095963.1	3048	2725.12	1.88737	0.0406837
ENSSSCT00000054731.3	2148	1825.12	0	0
ENSSSCT00000061495.2	954	631.208	0	0
ENSSSCT00000038050.2	927	604.267	0	0
ENSSSCT00000084775.1	954	631.208	0	0
ENSSSCT00000054929.3	945	622.208	0	0
ENSSSCT00000083016.1	933	610.227	0	0
ENSSSCT00000106904.1	954	631.208	0	0
ENSSSCT00000058052.3	1242	919.123	0	0
ENSSSCT00000103398.1	954	631.208	0	0
ENSSSCT00000060080.3	891	568.285	0	0
ENSSSCT00000079788.1	879	556.303	0	0
ENSSSCT00000065393.1	954	631.208	0	0
ENSSSCT00000066233.1	942	619.208	0	0
ENSSSCT00000038428.3	4061	3738.12	2.57921	0.0405305
ENSSSCT00000106722.1	4123	3800.12	9.00024	0.139125
ENSSSCT00000038613.2	933	610.227	0	0
ENSSSCT00000086017.1	6515	6192.12	4.10122	0.0389066
ENSSSCT00000094411.1	918	595.267	0	0
ENSSSCT00000093195.1	939	616.208	0	0
ENSSSCT00000060483.3	2989	2666.12	0	0
ENSSSCT00000044015.3	3606	3283.12	69.2642	1.23928
ENSSSCT00000098151.1	906	583.267	0	0
ENSSSCT00000099877.1	939	616.208	0	0
ENSSSCT00000055383.1	936	613.208	0	0
ENSSSCT00000006440.5	1159	836.123	0	0
ENSSSCT00000039853.3	3075	2752.12	0	0
ENSSSCT00000075544.1	2162	1839.12	0	0
ENSSSCT00000106739.1	918	595.267	0	0
ENSSSCT00000094696.1	1287	964.123	1273	77.5614
ENSSSCT00000074527.1	936	613.208	0	0
ENSSSCT00000095412.1	936	613.208	0	0
ENSSSCT00000057638.3	1661	1338.12	6.91146	0.303405
ENSSSCT00000052749.3	2706	2383.12	23	0.566932
ENSSSCT00000072436.1	1410	1087.12	0	0
ENSSSCT00000100367.1	510	191.391	2	0.613844
ENSSSCT00000064678.2	936	613.208	0	0
ENSSSCT00000097296.1	3397	3074.12	3.47767	0.0664533
ENSSSCT00000093882.1	636	313.756	0	0
ENSSSCT00000061389.3	1622	1299.12	925	41.8255
ENSSSCT00000047659.2	240	46.3498	0	0
ENSSSCT00000083630.1	936	613.208	0	0
ENSSSCT00000071514.2	1650	1327.12	27.0101	1.19554
ENSSSCT00000101381.1	777	454.4	7.5368	0.974312
ENSSSCT00000031202.3	1682	1359.12	21.4632	0.927653
ENSSSCT00000099316.1	1042	719.123	0	0
ENSSSCT00000058956.3	1192	869.123	0	0
ENSSSCT00000054707.3	1102	779.123	0	0
ENSSSCT00000096294.1	1027	704.123	0	0
ENSSSCT00000061829.3	1975	1652.12	6.83872	0.243154
ENSSSCT00000028884.4	2948	2625.12	79.1622	1.7714
ENSSSCT00000048674.3	4533	4210.12	2634	36.7511
ENSSSCT00000059744.3	7520	7197.12	2.65754	0.0216906
ENSSSCT00000029625.4	9608	9285.12	341.896	2.163
ENSSSCT00000060930.3	9476	9153.12	791.759	5.08128
ENSSSCT00000013516.4	2433	2110.12	64	1.78165
ENSSSCT00000049889.2	6954	6631.12	2.00115	0.0177273
ENSSSCT00000104902.1	939	616.208	0	0
ENSSSCT00000053946.2	963	640.187	0	0
ENSSSCT00000026503.4	2569	2246.12	61.6869	1.61328
ENSSSCT00000022992.3	906	583.267	0	0
ENSSSCT00000062135.3	2600	2277.12	0	0
ENSSSCT00000043243.3	2678	2355.12	0	0
ENSSSCT00000045677.3	2768	2445.12	0	0
ENSSSCT00000086242.2	2050	1727.12	0	0
ENSSSCT00000038861.3	3102	2779.12	0	0
ENSSSCT00000077906.2	3072	2749.12	0	0
ENSSSCT00000103189.1	3057	2734.12	0	0
ENSSSCT00000087031.2	3033	2710.12	0	0
ENSSSCT00000093296.1	2952	2629.12	0	0
ENSSSCT00000055141.2	936	613.208	0	0
ENSSSCT00000049687.2	912	589.267	0	0
ENSSSCT00000037750.3	843	520.338	0	0
ENSSSCT00000082986.1	936	613.208	0	0
ENSSSCT00000040865.1	915	592.267	0	0
ENSSSCT00000062219.2	819	496.37	0	0
ENSSSCT00000058071.3	753	430.429	0	0
