target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	62.5875	0	0
ENSSSCT00000078200.1	291	62.5875	0	0
ENSSSCT00000070967.1	291	62.5875	0	0
ENSSSCT00000038066.2	288	61.8144	0	0
ENSSSCT00000060400.2	285	60.9395	1	1.06023
ENSSSCT00000032004.3	300	65.5408	0	0
ENSSSCT00000069631.1	285	60.9395	0	0
ENSSSCT00000084172.1	591	269.149	1	0.240051
ENSSSCT00000010999.5	939	615.929	0	0
ENSSSCT00000019660.4	955	631.903	141568	14474.8
ENSSSCT00000019664.4	1042	718.875	90802	8160.92
ENSSSCT00000019670.1	1545	1221.88	1.30481e+06	68994.8
ENSSSCT00000019673.1	688	365.33	324647	57414.7
ENSSSCT00000019675.1	204	32.1824	7908	15876.2
ENSSSCT00000019676.1	681	358.376	203531	36693.5
ENSSSCT00000019677.1	784	461.102	383001	53666
ENSSSCT00000019679.3	346	81.1377	14679	11688.8
ENSSSCT00000019681.2	297	64.5989	22201	22204.7
ENSSSCT00000019682.3	1378	1054.88	178309	10921.2
ENSSSCT00000019686.3	1821	1497.88	42644	1839.41
ENSSSCT00000019687.1	528	208.321	2970	921.128
ENSSSCT00000019689.3	1140	816.875	169083	13373.4
ENSSSCT00000099167.1	918	594.929	0	0
ENSSSCT00000091307.1	939	615.929	0	0
ENSSSCT00000046204.2	939	615.929	0	0
ENSSSCT00000073435.1	240	45.7885	0	0
ENSSSCT00000072658.1	939	615.929	0	0
ENSSSCT00000102462.1	423	121.814	0	0
ENSSSCT00000040563.4	1624	1300.88	0	0
ENSSSCT00000047353.2	1143	819.875	0	0
ENSSSCT00000104769.1	1398	1074.88	0	0
ENSSSCT00000103607.1	1176	852.875	0	0
ENSSSCT00000097872.1	1125	801.875	0	0
ENSSSCT00000056752.3	3244	2920.88	0	0
ENSSSCT00000056762.3	3471	3147.88	69	1.41621
ENSSSCT00000096492.1	924	600.929	1	0.107516
ENSSSCT00000103627.1	1176	852.875	0	0
ENSSSCT00000100545.1	1398	1074.88	0	0
ENSSSCT00000079227.1	1398	1074.88	0	0
ENSSSCT00000080413.2	1152	828.875	0	0
ENSSSCT00000040927.2	498	181.038	0	0
ENSSSCT00000074869.2	2764	2440.88	1.00448	0.0265886
ENSSSCT00000063508.3	402	108.14	0	0
ENSSSCT00000100361.1	2163	1839.88	7.92273	0.278217
ENSSSCT00000095067.1	900	576.929	0	0
ENSSSCT00000038958.2	2079	1755.88	0	0
ENSSSCT00000082576.1	453	143.55	0	0
ENSSSCT00000048930.2	2079	1755.88	0	0
ENSSSCT00000062908.2	951	627.929	0	0
ENSSSCT00000045484.3	1729	1405.88	0	0
ENSSSCT00000051712.3	3204	2880.88	23.1086	0.518258
ENSSSCT00000076493.1	770	447.159	0	0
ENSSSCT00000035684.4	522	202.644	0	0
ENSSSCT00000062384.1	522	202.644	0	0
ENSSSCT00000044872.1	441	134.66	0	0
ENSSSCT00000041794.1	435	130.223	0	0
ENSSSCT00000051780.2	5708	5384.88	2	0.0239967
ENSSSCT00000106884.1	393	103.002	0.54038	0.338961
ENSSSCT00000105743.1	1053	729.875	4.12685e-08	3.65314e-09
ENSSSCT00000054823.3	1041	717.875	1.16752	0.105078
ENSSSCT00000051915.2	927	603.929	0	0
ENSSSCT00000082557.2	1282	958.875	0	0
ENSSSCT00000064112.3	1276	952.875	0	0
ENSSSCT00000100226.1	1183	859.875	41.947	3.15183
ENSSSCT00000062158.2	552	231.196	0	0
ENSSSCT00000013322.5	1915	1591.88	1489	60.4342
ENSSSCT00000063424.3	2634	2310.88	0	0
ENSSSCT00000046322.2	4392	4068.88	143.793	2.28329
ENSSSCT00000013323.4	5089	4765.88	391.725	5.31051
ENSSSCT00000045348.2	8217	7893.88	35.4818	0.29041
ENSSSCT00000103634.1	948	624.929	0	0
ENSSSCT00000010416.5	3303	2979.88	0	0
ENSSSCT00000096504.1	3599	3275.88	0	0
ENSSSCT00000054748.3	3605	3281.88	0	0
ENSSSCT00000053874.2	987	663.875	0	0
ENSSSCT00000098136.1	519	199.96	0	0
ENSSSCT00000064380.2	372	91.7738	0	0
ENSSSCT00000033772.4	557	235.949	0	0
ENSSSCT00000014432.3	930	606.929	0	0
ENSSSCT00000095963.1	3048	2724.88	3.74889	0.08889
ENSSSCT00000054731.3	2148	1824.88	0	0
ENSSSCT00000061495.2	954	630.929	0	0
ENSSSCT00000038050.2	927	603.929	0	0
ENSSSCT00000084775.1	954	630.929	0	0
ENSSSCT00000054929.3	945	621.929	0	0
ENSSSCT00000083016.1	933	609.929	0	0
ENSSSCT00000106904.1	954	630.929	0	0
ENSSSCT00000058052.3	1242	918.875	0	0
ENSSSCT00000103398.1	954	630.929	0	0
ENSSSCT00000060080.3	891	567.929	0	0
ENSSSCT00000079788.1	879	555.953	0	0
ENSSSCT00000065393.1	954	630.929	0	0
ENSSSCT00000066233.1	942	618.929	0	0
ENSSSCT00000038428.3	4061	3737.88	3.31977	0.0573826
ENSSSCT00000106722.1	4123	3799.88	6.39739	0.108775
ENSSSCT00000038613.2	933	609.929	0	0
ENSSSCT00000086017.1	6515	6191.88	2.0001	0.0208702
ENSSSCT00000094411.1	918	594.929	0	0
ENSSSCT00000093195.1	939	615.929	0	0
ENSSSCT00000060483.3	2989	2665.88	5.13302	0.124403
ENSSSCT00000044015.3	3606	3282.88	103.888	2.04461
ENSSSCT00000098151.1	906	582.929	0	0
ENSSSCT00000099877.1	939	615.929	0	0
ENSSSCT00000055383.1	936	612.929	0	0
ENSSSCT00000006440.5	1159	835.875	0	0
ENSSSCT00000039853.3	3075	2751.88	0	0
ENSSSCT00000075544.1	2162	1838.88	0	0
ENSSSCT00000106739.1	918	594.929	0	0
ENSSSCT00000094696.1	1287	963.875	1116	74.8067
ENSSSCT00000074527.1	936	612.929	0	0
ENSSSCT00000095412.1	936	612.929	0	0
ENSSSCT00000057638.3	1661	1337.88	9.55241	0.461311
ENSSSCT00000052749.3	2706	2382.88	17	0.46094
ENSSSCT00000072436.1	1410	1086.88	0	0
ENSSSCT00000100367.1	510	191.727	2	0.673975
ENSSSCT00000064678.2	936	612.929	0	0
ENSSSCT00000097296.1	3397	3073.88	0	0
ENSSSCT00000093882.1	636	313.583	0	0
ENSSSCT00000061389.3	1622	1298.88	846	42.0823
ENSSSCT00000047659.2	240	45.7885	0	0
ENSSSCT00000083630.1	936	612.929	0	0
