target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	56.1233	0	0
ENSSSCT00000078200.1	291	56.1233	0	0
ENSSSCT00000070967.1	291	56.1233	0	0
ENSSSCT00000038066.2	288	55.3277	0	0
ENSSSCT00000060400.2	285	54.3694	0	0
ENSSSCT00000032004.3	300	58.5142	0	0
ENSSSCT00000069631.1	285	54.3694	0	0
ENSSSCT00000084172.1	591	268.191	2	0.434314
ENSSSCT00000010999.5	939	615.372	0	0
ENSSSCT00000019660.4	955	631.344	60061	5540.44
ENSSSCT00000019664.4	1042	718.314	32885	2666.25
ENSSSCT00000019670.1	1545	1221.31	1.20218e+06	57327.1
ENSSSCT00000019673.1	688	364.541	103631	16556.2
ENSSSCT00000019675.1	204	31.2045	1900	3546.12
ENSSSCT00000019676.1	681	357.557	66693	10863.1
ENSSSCT00000019677.1	784	460.466	316055	39974.5
ENSSSCT00000019679.3	346	73.8796	7191	5668.69
ENSSSCT00000019681.2	297	57.6219	6658	6729.35
ENSSSCT00000019682.3	1378	1054.31	77489	4280.43
ENSSSCT00000019686.3	1821	1497.31	40061	1558.21
ENSSSCT00000019687.1	528	207.089	4370	1228.97
ENSSSCT00000019689.3	1140	816.314	74306	5301.32
ENSSSCT00000099167.1	918	594.399	0	0
ENSSSCT00000091307.1	939	615.372	0	0
ENSSSCT00000046204.2	939	615.372	0	0
ENSSSCT00000073435.1	240	42.9477	0	0
ENSSSCT00000072658.1	939	615.372	0	0
ENSSSCT00000102462.1	423	118.084	0	0
ENSSSCT00000040563.4	1624	1300.31	0	0
ENSSSCT00000047353.2	1143	819.314	0	0
ENSSSCT00000104769.1	1398	1074.31	0	0
ENSSSCT00000103607.1	1176	852.314	0	0
ENSSSCT00000097872.1	1125	801.314	0	0
ENSSSCT00000056752.3	3244	2920.31	49.7259	0.991678
ENSSSCT00000056762.3	3471	3147.31	18.2741	0.338153
ENSSSCT00000096492.1	924	600.399	0	0
ENSSSCT00000103627.1	1176	852.314	0	0
ENSSSCT00000100545.1	1398	1074.31	0	0
ENSSSCT00000079227.1	1398	1074.31	0	0
ENSSSCT00000080413.2	1152	828.314	0	0
ENSSSCT00000040927.2	498	179.439	0	0
ENSSSCT00000074869.2	2764	2440.31	0	0
