target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	50.4078	0	0
ENSSSCT00000078200.1	291	50.4078	0	0
ENSSSCT00000070967.1	291	50.4078	0	0
ENSSSCT00000038066.2	288	49.7195	0	0
ENSSSCT00000060400.2	285	48.8827	0	0
ENSSSCT00000032004.3	300	52.7415	1	1.29787
ENSSSCT00000069631.1	285	48.8827	0	0
ENSSSCT00000084172.1	591	265.963	0	0
ENSSSCT00000010999.5	939	613.131	0	0
ENSSSCT00000019660.4	955	629.131	82729	9001.22
ENSSSCT00000019664.4	1042	716.108	43891	4195.48
ENSSSCT00000019670.1	1545	1219.11	1.00277e+06	56304.7
ENSSSCT00000019673.1	688	362.42	117413	22176.3
ENSSSCT00000019675.1	204	32.2414	1823	3870.41
ENSSSCT00000019676.1	681	355.42	93604	18027.5
ENSSSCT00000019677.1	784	458.199	277651	41479.1
ENSSSCT00000019679.3	346	68.2317	8349	8375.92
ENSSSCT00000019681.2	297	51.8851	14751	19460.9
ENSSSCT00000019682.3	1378	1052.11	114659	7459.88
ENSSSCT00000019686.3	1821	1495.11	59956	2745.01
ENSSSCT00000019687.1	528	204.311	5639	1889.27
ENSSSCT00000019689.3	1140	814.108	85740	7209.18
ENSSSCT00000099167.1	918	592.131	0	0
ENSSSCT00000091307.1	939	613.131	0	0
ENSSSCT00000046204.2	939	613.131	0	0
ENSSSCT00000073435.1	240	39.1748	0	0
ENSSSCT00000072658.1	939	613.131	0	0
ENSSSCT00000102462.1	423	113.08	0	0
ENSSSCT00000040563.4	1624	1298.11	0	0
ENSSSCT00000047353.2	1143	817.108	0	0
ENSSSCT00000104769.1	1398	1072.11	0	0
ENSSSCT00000103607.1	1176	850.108	0	0
ENSSSCT00000097872.1	1125	799.108	0	0
ENSSSCT00000056752.3	3244	2918.11	30.5554	0.716756
ENSSSCT00000056762.3	3471	3145.11	75.2411	1.63758
ENSSSCT00000096492.1	924	598.131	0	0
ENSSSCT00000103627.1	1176	850.108	0	0
ENSSSCT00000100545.1	1398	1072.11	0	0
ENSSSCT00000079227.1	1398	1072.11	0	0
ENSSSCT00000080413.2	1152	826.108	0	0
ENSSSCT00000040927.2	498	175.96	0	0
ENSSSCT00000074869.2	2764	2438.11	0	0
ENSSSCT00000063508.3	402	98.5714	0	0
ENSSSCT00000100361.1	2163	1837.11	4.76061	0.177383
ENSSSCT00000095067.1	900	574.131	0	0
ENSSSCT00000038958.2	2079	1753.11	0	0
ENSSSCT00000082576.1	453	136.551	0.722932	0.362398
