target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	63.1094	0	0
ENSSSCT00000078200.1	291	63.1094	0	0
ENSSSCT00000070967.1	291	63.1094	0	0
ENSSSCT00000038066.2	288	62.3221	0	0
ENSSSCT00000060400.2	285	61.1832	1	0.963353
ENSSSCT00000032004.3	300	65.9763	0	0
ENSSSCT00000069631.1	285	61.1832	0	0
ENSSSCT00000084172.1	591	264.804	0	0
ENSSSCT00000010999.5	939	611.547	0	0
ENSSSCT00000019660.4	955	627.523	85354	8017.01
ENSSSCT00000019664.4	1042	714.42	45955	3791.38
ENSSSCT00000019670.1	1545	1217.42	1.29826e+06	62854.8
ENSSSCT00000019673.1	688	360.918	145675	23790
ENSSSCT00000019675.1	204	30.0385	4735	9290.94
ENSSSCT00000019676.1	681	353.946	94693	15768.8
ENSSSCT00000019677.1	784	456.731	340016	43879
ENSSSCT00000019679.3	346	80.1735	10733	7890.56
ENSSSCT00000019681.2	297	65.1034	9485	8587.2
ENSSSCT00000019682.3	1378	1050.42	90346	5069.48
ENSSSCT00000019686.3	1821	1493.42	62425	2463.74
ENSSSCT00000019687.1	528	204.37	7587	2188.12
ENSSSCT00000019689.3	1140	812.42	114018	8272
ENSSSCT00000099167.1	918	590.572	0	0
ENSSSCT00000091307.1	939	611.547	0	0
ENSSSCT00000046204.2	939	611.547	0	0
ENSSSCT00000073435.1	240	44.4226	0	0
ENSSSCT00000072658.1	939	611.547	0	0
ENSSSCT00000102462.1	423	119.318	0	0
ENSSSCT00000040563.4	1624	1296.42	0	0
ENSSSCT00000047353.2	1143	815.42	0	0
ENSSSCT00000104769.1	1398	1070.42	0	0
ENSSSCT00000103607.1	1176	848.42	0	0
ENSSSCT00000097872.1	1125	797.42	0	0
ENSSSCT00000056752.3	3244	2916.42	27.0519	0.54672
ENSSSCT00000056762.3	3471	3143.42	52.5309	0.984987
ENSSSCT00000096492.1	924	596.572	0	0
ENSSSCT00000103627.1	1176	848.42	0	0
ENSSSCT00000100545.1	1398	1070.42	0	0
ENSSSCT00000079227.1	1398	1070.42	0	0
ENSSSCT00000080413.2	1152	824.42	0	0
ENSSSCT00000040927.2	498	177.445	1	0.332165
ENSSSCT00000074869.2	2764	2436.42	0	0
ENSSSCT00000063508.3	402	106.371	0	0
ENSSSCT00000100361.1	2163	1835.42	0	0
ENSSSCT00000095067.1	900	572.572	0	0
ENSSSCT00000038958.2	2079	1751.42	0.75	0.02524
ENSSSCT00000082576.1	453	140.479	0.16506	0.0692545
ENSSSCT00000048930.2	2079	1751.42	0.75	0.02524
ENSSSCT00000062908.2	951	623.523	0	0
ENSSSCT00000045484.3	1729	1401.42	0	0
ENSSSCT00000051712.3	3204	2876.42	11.8683	0.243194
ENSSSCT00000076493.1	770	442.731	0	0
ENSSSCT00000035684.4	522	198.785	0	0
ENSSSCT00000062384.1	522	198.785	0	0
ENSSSCT00000044872.1	441	131.774	0	0
ENSSSCT00000041794.1	435	127.644	0	0
ENSSSCT00000051780.2	5708	5380.42	4	0.0438189
ENSSSCT00000106884.1	393	101.258	0	0
ENSSSCT00000105743.1	1053	725.42	0	0
ENSSSCT00000054823.3	1041	713.42	9.11573	0.753119
ENSSSCT00000051915.2	927	599.572	0	0
ENSSSCT00000082557.2	1282	954.42	0	0
ENSSSCT00000064112.3	1276	948.42	0	0
ENSSSCT00000100226.1	1183	855.42	36.17	2.49222
ENSSSCT00000062158.2	552	226.85	0	0
ENSSSCT00000013322.5	1915	1587.42	1977.64	73.4301
ENSSSCT00000063424.3	2634	2306.42	0	0
ENSSSCT00000046322.2	4392	4064.42	117.547	1.70463
ENSSSCT00000013323.4	5089	4761.42	219.448	2.71652
ENSSSCT00000045348.2	8217	7889.42	41.5625	0.310509
ENSSSCT00000103634.1	948	620.523	0	0
ENSSSCT00000010416.5	3303	2975.42	0	0
ENSSSCT00000096504.1	3599	3271.42	0	0
ENSSSCT00000054748.3	3605	3277.42	0	0
ENSSSCT00000053874.2	987	659.447	0	0
ENSSSCT00000098136.1	519	196.103	0	0
ENSSSCT00000064380.2	372	90.5776	0	0
ENSSSCT00000033772.4	557	231.631	0	0
ENSSSCT00000014432.3	930	602.572	0	0
ENSSSCT00000095963.1	3048	2720.42	0	0
ENSSSCT00000054731.3	2148	1820.42	14.552	0.471162
ENSSSCT00000061495.2	954	626.523	0	0
ENSSSCT00000038050.2	927	599.572	0	0
ENSSSCT00000084775.1	954	626.523	0	0
ENSSSCT00000054929.3	945	617.547	0	0
