target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	62.5471	0	0
ENSSSCT00000078200.1	291	62.5471	0	0
ENSSSCT00000070967.1	291	62.5471	0	0
ENSSSCT00000038066.2	288	61.7617	3	3.34483
ENSSSCT00000060400.2	285	60.9154	0	0
ENSSSCT00000032004.3	300	65.6654	0	0
ENSSSCT00000069631.1	285	60.9154	0	0
ENSSSCT00000084172.1	591	271.685	0	0
ENSSSCT00000010999.5	939	618.719	0	0
ENSSSCT00000019660.4	955	634.719	82880	8991.66
ENSSSCT00000019664.4	1042	721.719	40482	3862.48
ENSSSCT00000019670.1	1545	1224.72	1.05222e+06	59161.9
ENSSSCT00000019673.1	688	368.064	135660	25380.5
ENSSSCT00000019675.1	204	30.487	3562	8045.47
ENSSSCT00000019676.1	681	361.111	92377	17615.5
ENSSSCT00000019677.1	784	463.883	282677	41961.8
ENSSSCT00000019679.3	346	79.9928	12933	11133.2
ENSSSCT00000019681.2	297	64.7422	8898	9464.05
ENSSSCT00000019682.3	1378	1057.72	110991	7225.86
ENSSSCT00000019686.3	1821	1500.72	44402	2037.39
ENSSSCT00000019687.1	528	210.42	8042	2631.77
ENSSSCT00000019689.3	1140	819.719	83398	7005.88
ENSSSCT00000099167.1	918	597.746	0	0
ENSSSCT00000091307.1	939	618.719	0	0
ENSSSCT00000046204.2	939	618.719	0	0
ENSSSCT00000073435.1	240	45.5516	0	0
ENSSSCT00000072658.1	939	618.719	0	0
ENSSSCT00000102462.1	423	121.764	0	0
ENSSSCT00000040563.4	1624	1303.72	0	0
ENSSSCT00000047353.2	1143	822.719	0	0
ENSSSCT00000104769.1	1398	1077.72	0	0
ENSSSCT00000103607.1	1176	855.719	0	0
ENSSSCT00000097872.1	1125	804.719	0	0
ENSSSCT00000056752.3	3244	2923.72	0	0
ENSSSCT00000056762.3	3471	3150.72	69	1.50804
ENSSSCT00000096492.1	924	603.746	1	0.114056
ENSSSCT00000103627.1	1176	855.719	0	0
ENSSSCT00000100545.1	1398	1077.72	0	0
ENSSSCT00000079227.1	1398	1077.72	0	0
ENSSSCT00000080413.2	1152	831.719	0	0
ENSSSCT00000040927.2	498	182.774	1	0.376754
ENSSSCT00000074869.2	2764	2443.72	0	0
ENSSSCT00000063508.3	402	107.654	0	0
ENSSSCT00000100361.1	2163	1842.72	0	0
ENSSSCT00000095067.1	900	579.746	0	0
ENSSSCT00000038958.2	2079	1758.72	0	0
ENSSSCT00000082576.1	453	144.586	1	0.476263
ENSSSCT00000048930.2	2079	1758.72	0	0
ENSSSCT00000062908.2	951	630.719	0	0
ENSSSCT00000045484.3	1729	1408.72	0	0
ENSSSCT00000051712.3	3204	2883.72	11.4644	0.27376
ENSSSCT00000076493.1	770	449.921	0	0
ENSSSCT00000035684.4	522	204.753	0	0
ENSSSCT00000062384.1	522	204.753	0	0
ENSSSCT00000044872.1	441	135.085	0	0
ENSSSCT00000041794.1	435	130.503	0	0
ENSSSCT00000051780.2	5708	5387.72	4	0.0511243
ENSSSCT00000106884.1	393	102.161	1.28188	0.864044
ENSSSCT00000105743.1	1053	732.719	0	0
ENSSSCT00000054823.3	1041	720.719	16.3122	1.55854
ENSSSCT00000051915.2	927	606.746	0	0
ENSSSCT00000082557.2	1282	961.719	0	0
ENSSSCT00000064112.3	1276	955.719	0	0
ENSSSCT00000100226.1	1183	862.719	59	4.70928
ENSSSCT00000062158.2	552	233.508	0	0
ENSSSCT00000013322.5	1915	1594.72	1249	53.9325
ENSSSCT00000063424.3	2634	2313.72	0	0
ENSSSCT00000046322.2	4392	4071.72	7.72036e-08	1.30567e-09
ENSSSCT00000013323.4	5089	4768.72	180.756	2.61013
ENSSSCT00000045348.2	8217	7896.72	12.6862	0.110626
ENSSSCT00000103634.1	948	627.719	0	0
ENSSSCT00000010416.5	3303	2982.72	0	0
ENSSSCT00000096504.1	3599	3278.72	0	0
ENSSSCT00000054748.3	3605	3284.72	0	0
ENSSSCT00000053874.2	987	666.719	0	0
ENSSSCT00000098136.1	519	201.948	0	0
