target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	56.4362	0	0
ENSSSCT00000078200.1	291	56.4362	0	0
ENSSSCT00000070967.1	291	56.4362	0	0
ENSSSCT00000038066.2	288	55.7351	0	0
ENSSSCT00000060400.2	285	54.7911	1	1.08771
ENSSSCT00000032004.3	300	59.0095	0	0
ENSSSCT00000069631.1	285	54.7911	0	0
ENSSSCT00000084172.1	591	262.082	1	0.227398
ENSSSCT00000010999.5	939	608.828	0	0
ENSSSCT00000019660.4	955	624.772	71051	6777.56
ENSSSCT00000019664.4	1042	711.772	36270	3036.91
ENSSSCT00000019670.1	1545	1214.77	1.19904e+06	58825.1
ENSSSCT00000019673.1	688	358.122	144123	23984.3
ENSSSCT00000019675.1	204	31.0018	2463	4734.8
ENSSSCT00000019676.1	681	351.122	81194	13781.3
ENSSSCT00000019677.1	784	453.924	317116	41635.1
ENSSSCT00000019679.3	346	74.1851	8408	6754.62
ENSSSCT00000019681.2	297	58.2208	8653	8857.53
ENSSSCT00000019682.3	1378	1047.77	85029	4836.43
ENSSSCT00000019686.3	1821	1490.77	24851	993.476
ENSSSCT00000019687.1	528	201.468	2099	620.913
ENSSSCT00000019689.3	1140	809.772	88446	6509.39
ENSSSCT00000099167.1	918	587.828	0	0
ENSSSCT00000091307.1	939	608.828	0	0
ENSSSCT00000046204.2	939	608.828	0	0
ENSSSCT00000073435.1	240	42.5359	0	0
ENSSSCT00000072658.1	939	608.828	0	0
ENSSSCT00000102462.1	423	114.996	0	0
ENSSSCT00000040563.4	1624	1293.77	0	0
ENSSSCT00000047353.2	1143	812.772	0	0
ENSSSCT00000104769.1	1398	1067.77	0	0
ENSSSCT00000103607.1	1176	845.772	0	0
ENSSSCT00000097872.1	1125	794.772	0	0
ENSSSCT00000056752.3	3244	2913.77	8.70291e-05	1.78006e-06
ENSSSCT00000056762.3	3471	3140.77	73.9999	1.40417
ENSSSCT00000096492.1	924	593.828	0	0
ENSSSCT00000103627.1	1176	845.772	0	0
ENSSSCT00000100545.1	1398	1067.77	0	0
ENSSSCT00000079227.1	1398	1067.77	0	0
ENSSSCT00000080413.2	1152	821.772	0	0
ENSSSCT00000040927.2	498	174.322	0	0
ENSSSCT00000074869.2	2764	2433.77	0	0
ENSSSCT00000063508.3	402	100.948	0	0
ENSSSCT00000100361.1	2163	1832.77	2	0.0650349
ENSSSCT00000095067.1	900	569.828	0	0
ENSSSCT00000038958.2	2079	1748.77	0	0
ENSSSCT00000082576.1	453	137.004	0	0
ENSSSCT00000048930.2	2079	1748.77	0	0
ENSSSCT00000062908.2	951	620.8	0	0
ENSSSCT00000045484.3	1729	1398.77	2.22934	0.0949848
ENSSSCT00000051712.3	3204	2873.77	3.15814	0.0654942
ENSSSCT00000076493.1	770	439.944	0	0
ENSSSCT00000035684.4	522	195.883	0	0
ENSSSCT00000062384.1	522	195.883	0	0
ENSSSCT00000044872.1	441	127.792	0	0
ENSSSCT00000041794.1	435	123.451	0	0
ENSSSCT00000051780.2	5708	5377.77	2	0.0221642
ENSSSCT00000106884.1	393	95.7915	0	0
ENSSSCT00000105743.1	1053	722.772	0	0
ENSSSCT00000054823.3	1041	710.772	10	0.838483
ENSSSCT00000051915.2	927	596.828	0	0
ENSSSCT00000082557.2	1282	951.772	0	0
ENSSSCT00000064112.3	1276	945.772	0	0
ENSSSCT00000100226.1	1183	852.772	45.7022	3.19396
ENSSSCT00000062158.2	552	224.121	0	0
ENSSSCT00000013322.5	1915	1584.77	1094	41.141
ENSSSCT00000063424.3	2634	2303.77	1	0.0258693
ENSSSCT00000046322.2	4392	4061.77	53.8269	0.789785
ENSSSCT00000013323.4	5089	4758.77	153.59	1.92351
ENSSSCT00000045348.2	8217	7886.77	6.58264	0.0497422
ENSSSCT00000103634.1	948	617.8	0	0
ENSSSCT00000010416.5	3303	2972.77	0	0
ENSSSCT00000096504.1	3599	3268.77	0	0
ENSSSCT00000054748.3	3605	3274.77	0	0
ENSSSCT00000053874.2	987	656.772	0	0
ENSSSCT00000098136.1	519	193.181	0	0
ENSSSCT00000064380.2	372	85.2687	0	0
ENSSSCT00000033772.4	557	228.955	0	0
ENSSSCT00000014432.3	930	599.828	0	0
ENSSSCT00000095963.1	3048	2717.77	0	0
ENSSSCT00000054731.3	2148	1817.77	0	0
ENSSSCT00000061495.2	954	623.772	0	0
ENSSSCT00000038050.2	927	596.828	0	0
ENSSSCT00000084775.1	954	623.772	0	0
ENSSSCT00000054929.3	945	614.8	0	0
ENSSSCT00000083016.1	933	602.828	0	0
ENSSSCT00000106904.1	954	623.772	0	0
ENSSSCT00000058052.3	1242	911.772	0	0
ENSSSCT00000103398.1	954	623.772	0	0
ENSSSCT00000060080.3	891	560.828	0	0
ENSSSCT00000079788.1	879	548.828	0	0
ENSSSCT00000065393.1	954	623.772	0	0
