"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","tissue"
422.41556981033,-1.27475081991829,0.320232972677323,-3.98069820624864,6.87131426312413e-05,0.00252924733018613,"ENSSSCG00000028996","GAS"
791.294252098438,1.10600386432454,0.383024023825616,2.88755742597514,0.00388245727639201,0.0492480889601106,"ENSSSCG00000005267","GAS"
8.26964621369297,-1.08513366798091,0.701065068139712,-1.54783588185378,0.121661815063897,0.379350272288367,"ENSSSCG00000005269","GAS"
219.749258073376,-0.0644267017043447,0.260844630904856,-0.246992631133913,0.804913926940042,0.9273930502894,"ENSSSCG00000031382","GAS"
1065.97772328107,-0.448734256134763,0.230980659239828,-1.94273519528248,0.0520481614569277,0.236953039294962,"ENSSSCG00000005271","GAS"
17.2563564407173,0.277203185311471,0.511777053882674,0.541648327545026,0.58806079268319,0.817162106779271,"ENSSSCG00000005272","GAS"
160.730292560169,0.317970213091745,0.327830767126849,0.969921816303199,0.332085464683237,0.628228080267292,"ENSSSCG00000005273","GAS"
70.6407752243424,0.99676334752825,0.516433808662774,1.93008925985929,0.0535957789772978,0.240463581584758,"ENSSSCG00000023520","GAS"
210.338107449078,-0.465017949580153,0.196423145063599,-2.36742950750323,0.0179121319370228,0.129325047867658,"ENSSSCG00000037277","GAS"
54.7747189403805,0.217889918484429,0.297069080842062,0.733465488454087,0.463274569494482,0.734693865026766,"ENSSSCG00000005277","GAS"
772.065122679948,-0.466260412919028,0.187853915026169,-2.48203724076806,0.013063362193505,0.107255097663676,"ENSSSCG00000004349","GAS"
550.22542805259,0.287554120438019,0.165975740169054,1.73250693230909,0.083183343885255,0.30682204392684,"ENSSSCG00000004272","GAS"
1047.59991172442,-0.467418584343366,0.475576394790822,-0.98284647737606,0.325683003227957,0.622147563495004,"ENSSSCG00000037594","GAS"
15.5655244949007,0.61064026844795,0.596248407416001,1.02413735760624,0.305770401480457,0.603951659607475,"ENSSSCG00000044472","GAS"
211.474864980448,-0.821433907067271,0.409615541006772,-2.00537778681032,0.0449226745928925,0.218627775734798,"ENSSSCG00000004351","GAS"
142.171172321449,-0.151106754545175,0.346960267731323,-0.435516018975947,0.663187914102646,0.857516871945763,"ENSSSCG00000004262","GAS"
300.940667409101,-0.0659838570293785,0.198618272133908,-0.332214434857697,0.739727344729513,0.898483631111179,"ENSSSCG00000038757","GAS"
295.404911225067,-0.107253165191614,0.255257870957087,-0.420175741454981,0.674357074848057,0.864242545811263,"ENSSSCG00000004353","GAS"
10.5904373704294,1.71390825370942,0.662294083989145,2.58783566868991,0.00965810440883761,0.08951183949505,"ENSSSCG00000005284","GAS"
86.4594353506795,-0.434475624160798,0.26165558417195,-1.66048672546303,0.0968165761894349,0.334420981527279,"ENSSSCG00000004263","GAS"
337.219242162654,-0.308372625324347,0.170672561551826,-1.80680844372696,0.0707921517161905,0.282712139388039,"ENSSSCG00000021802","GAS"
25.4774776671012,-0.53392588386549,0.450652003794301,-1.18478533185264,0.236102333543193,0.534192779752666,"ENSSSCG00000031105","GAS"
13.4130902036616,0.105653758465264,0.562066504488591,0.187973767555132,0.850897215059724,0.948541289695268,"ENSSSCG00000004355","GAS"
6.96847945671871,-1.32091700833055,0.830733955106698,-1.59006021146793,0.111821233517161,0.361977593575254,"ENSSSCG00000023834","GAS"
901.520782034336,0.167917857785155,0.16983536099349,0.988709635042325,0.322805227358604,0.619945009323863,"ENSSSCG00000025941","GAS"
16067.2739259214,-0.853031289517641,0.148499140748972,-5.74435168591066,9.22738317325765e-09,1.8256121292091e-06,"ENSSSCG00000030268","GAS"
9.13138877626345,-0.469454783417759,0.769555645564383,-0.610033577329508,0.541839565184894,0.789675396775817,"ENSSSCG00000005266","GAS"
830.051720887835,-0.22694394738672,0.294826885416043,-0.76975323015901,0.441446287872907,0.720568622751182,"ENSSSCG00000005288","GAS"
123.806111715716,-0.881719012464477,0.349061597301042,-2.5259696835228,0.011537943735519,0.0985950860902629,"ENSSSCG00000035934","GAS"
14.7335589452979,-0.230483930294465,0.576775170589569,-0.399607927052181,0.689445316936512,0.872060783143368,"ENSSSCG00000005036","GAS"
507.605419672426,-0.490270048488671,0.370546801374964,-1.32309885463714,0.185802505568893,0.475014300033548,"ENSSSCG00000004241","GAS"
414.020963382386,-0.150772490507147,0.174050441609363,-0.866257443032172,0.386348998453006,0.67470166519101,"ENSSSCG00000005037","GAS"
39.6568014472486,-0.078005163306795,0.383624271171182,-0.20333740372748,0.838871322189341,0.943076472621511,"ENSSSCG00000004242","GAS"
873.014962275719,0.278349786793557,0.255624959604351,1.08889909351723,0.276198386043898,0.576040822012753,"ENSSSCG00000005291","GAS"
1642.05921385859,-0.46177323251374,0.156582913030512,-2.94906528162341,0.00318736640216443,0.0428139883068568,"ENSSSCG00000005038","GAS"
472.37034862976,-0.450549033798246,0.303788735865928,-1.48309986712967,0.13804787932394,0.405279689766633,"ENSSSCG00000033763","GAS"
29.4627306198482,-0.107748471929274,0.481441586093297,-0.223803832160843,0.822909947968763,0.936389890740626,"ENSSSCG00000004344","GAS"
84.4398939103057,-0.299589291993966,0.246167193303772,-1.21701550874113,0.223598315232462,0.520280627325453,"ENSSSCG00000005286","GAS"
496.906454555925,-0.30080792418126,0.237711495519595,-1.2654328034231,0.205716222293725,0.499646647327216,"ENSSSCG00000005039","GAS"
172.898812471771,0.249906261741088,0.243170171253246,1.02770113806774,0.304090432326665,0.60246857259278,"ENSSSCG00000005040","GAS"
