"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","tissue"
263.027027080044,-0.419584514595261,0.337187692655856,-1.24436485593649,0.213365311245319,0.549915297910351,"ENSSSCG00000028996","PMM"
324.784795437378,0.503577523529254,0.287943845748905,1.74887406334215,0.0803127908134281,0.354085787026043,"ENSSSCG00000005267","PMM"
8.34863103468561,-0.665026033336352,0.894723704412003,-0.743275303936867,0.457315020137177,NA,"ENSSSCG00000005269","PMM"
257.838641988955,-0.199207445044533,0.218931509938412,-0.909907601242837,0.362871240726955,0.695083949416754,"ENSSSCG00000031382","PMM"
1071.79918859058,-0.368083417804684,0.292506073164011,-1.25837871953618,0.208254824263827,0.54457486873248,"ENSSSCG00000005271","PMM"
15.2665303501867,-0.114216859612749,0.626944304887097,-0.182180233112283,0.855441285091458,0.951183581838364,"ENSSSCG00000005272","PMM"
125.682279192326,-0.0436063718818475,0.267722749249483,-0.162878843893882,0.870613828497636,0.956931375600391,"ENSSSCG00000005273","PMM"
32.6106736371474,0.30485371564795,0.384845587836333,0.79214553910281,0.428275819545142,0.738823406659306,"ENSSSCG00000023520","PMM"
188.175199301818,-0.178225241286065,0.240188158890155,-0.742023429088247,0.4580731404998,0.758420809339338,"ENSSSCG00000037277","PMM"
43.0183766588423,0.0902234665544622,0.333833423035313,0.27026492953918,0.78695644389255,0.925672862164521,"ENSSSCG00000005277","PMM"
862.165514682017,-0.259529602944767,0.233947403749114,-1.1093502162695,0.267279129883569,0.609954784297542,"ENSSSCG00000004349","PMM"
428.04668255746,0.345738375638741,0.209042593720018,1.65391353736171,0.0981450816806023,0.388719734851492,"ENSSSCG00000004272","PMM"
768.827393827652,-1.35682673233959,0.345767920947221,-3.9240966270746,8.70557910235518e-05,0.00563229734802618,"ENSSSCG00000037594","PMM"
175.282950382517,-0.554854543768318,0.393820133618299,-1.40890344703935,0.158863720158216,0.485667510900573,"ENSSSCG00000004351","PMM"
98.2668277645832,-0.53877963409696,0.373480418238007,-1.44259138575135,0.149135611428796,0.473151732834545,"ENSSSCG00000004262","PMM"
232.069221415883,-0.371056064896796,0.287048022994368,-1.29266197699636,0.196127993912141,0.531785483876039,"ENSSSCG00000038757","PMM"
216.070955155662,-0.330519169570748,0.224108117421465,-1.47482015990149,0.14026089974073,0.460351475689509,"ENSSSCG00000004353","PMM"
9.76933521140988,0.365909290780869,0.645787697514403,0.566609262129383,0.570979680815142,NA,"ENSSSCG00000005284","PMM"
56.0639645275801,-0.199072559527495,0.382641939496203,-0.520258076753426,0.602883711532464,0.841600533212827,"ENSSSCG00000004263","PMM"
252.634090180242,-0.0473291347676474,0.229226237979512,-0.206473461261785,0.836421092954649,0.943512609881912,"ENSSSCG00000021802","PMM"
21.873927930362,0.026490374668883,0.448876349834922,0.0590148593897297,0.952940272658493,0.985229675564135,"ENSSSCG00000031105","PMM"
9.66570327540977,0.0991094581546879,0.677328407505858,0.146324083053952,0.883665554939524,NA,"ENSSSCG00000004355","PMM"
710.71257862241,0.239728648548332,0.21087700585106,1.1368173954331,0.255614629776468,0.597341356883287,"ENSSSCG00000025941","PMM"
13595.7573943721,-0.269067587217154,0.18823947178659,-1.42938983340433,0.152892218851878,0.479161034648502,"ENSSSCG00000030268","PMM"
514.665781282558,0.264763607519086,0.25471791532676,1.03943849877791,0.2986008469362,0.638765005308841,"ENSSSCG00000005288","PMM"
141.129967688596,-1.44582076871361,0.32616152547395,-4.43283666463316,9.30013209136742e-06,0.00110131832078398,"ENSSSCG00000035934","PMM"
22.3017714274471,-1.59251586886298,0.601719536201474,-2.64660821703778,0.00813034866779321,0.104388010049314,"ENSSSCG00000005036","PMM"
268.949163941899,-0.859219981227462,0.324795705759975,-2.64541669113824,0.00815903750449476,0.104528853542705,"ENSSSCG00000004241","PMM"
332.70139855304,-0.59269394560623,0.238487647688666,-2.48521863228725,0.0129471891390526,0.135333946297525,"ENSSSCG00000005037","PMM"
42.9547722344155,-0.696955288136906,0.337875968548681,-2.06275483613298,0.039135927025839,0.25074843842964,"ENSSSCG00000004242","PMM"
771.823970792624,0.42211470185042,0.35417228001303,1.19183438589516,0.233326189945392,0.57360616445704,"ENSSSCG00000005291","PMM"
1134.60507175089,-0.318286120988702,0.235629430581411,-1.35079102896161,0.176762382620059,0.509085796635116,"ENSSSCG00000005038","PMM"
250.682678461225,-0.422785223524092,0.274790074949207,-1.53857530553912,0.123908011055994,0.435566379707303,"ENSSSCG00000033763","PMM"
17.7030911775056,-1.00130484931466,0.518379946897622,-1.93160413574489,0.0534083850032176,0.29269260048913,"ENSSSCG00000004344","PMM"
93.6416126045437,-0.516902299058839,0.271171638895879,-1.90618127014865,0.0566266914105573,0.300872641124445,"ENSSSCG00000005286","PMM"
420.257163204032,-0.24362963373411,0.317350174688214,-0.767699699467528,0.442665614774967,0.749208407732338,"ENSSSCG00000005039","PMM"
153.493380484747,-0.163807562653272,0.251814300939604,-0.650509371556943,0.515363250221392,0.794157240020933,"ENSSSCG00000005040","PMM"
155.554490671213,-0.0935988549371796,0.291162197064492,-0.32146637125577,0.747856992776257,0.909618012736765,"ENSSSCG00000004250","PMM"
26.7901291581527,0.357700150360701,0.619068111020985,0.577804193097221,0.563396324029614,0.823055127989697,"ENSSSCG00000005287","PMM"
1848.2122013055,0.215108399311078,0.204365173137476,1.05256877191289,0.292538675787156,0.632552004071926,"ENSSSCG00000005041","PMM"
222.869855967508,-0.0942780425064359,0.259766994127317,-0.362933107892176,0.716654854051393,0.89671340968915,"ENSSSCG00000020885","PMM"
22.6225974436319,7.87670998535806,3.90861957103757,2.01521530612076,0.043882094452238,0.265300269623644,"ENSSSCG00000004252","PMM"
509.715310488374,-0.594368849580574,0.208023260013324,-2.85722303141727,0.00427365428076069,0.0718298270589982,"ENSSSCG00000004253","PMM"
14.9508922068099,-0.648085318577608,0.543247834537942,-1.19298279233609,0.232876112303384,0.573137108457928,"ENSSSCG00000060009","PMM"
123.873435206017,-0.34727624240554,0.353408459572322,-0.982648357726913,0.325780535521672,0.663848929503027,"ENSSSCG00000004364","PMM"
151.858150779464,-0.314750367309518,0.31946269795916,-0.985249199109175,0.324501679378382,0.662670735171374,"ENSSSCG00000005043","PMM"
154.428962123755,-0.122931479270215,0.227863258525125,-0.539496714239518,0.589544163565433,0.835857552324431,"ENSSSCG00000004254","PMM"
59.9360009961575,-0.710410266727219,0.611571717328929,-1.16161399652354,0.245392294126307,0.586712035179207,"ENSSSCG00000026978","PMM"
124.742996537101,0.337988881827584,0.297478969415928,1.13617739933412,0.255882327264291,0.597341356883287,"ENSSSCG00000005045","PMM"
41.555680755347,-0.102109431912289,0.39503624902959,-0.258481170178994,0.796035579306505,0.92946737286224,"ENSSSCG00000005047","PMM"
1650.5654917632,0.364218150019113,0.225978041796537,1.6117413316956,0.107018239565813,0.405329465171415,"ENSSSCG00000004366","PMM"
471.432647717785,0.119196355419613,0.228178549801766,0.522381948360908,0.601404422060723,0.840685797827927,"ENSSSCG00000027256","PMM"
2583.24318901074,-0.190173810607696,0.25219458556685,-0.754075707772425,0.450803763103085,0.754140869178848,"ENSSSCG00000004255","PMM"
1058.87128342371,0.353035450865439,0.217531428827266,1.62291698615087,0.104607151911668,0.401564299798685,"ENSSSCG00000004367","PMM"
11.2424893647188,-1.24974434251346,0.88957345421051,-1.40488043634642,0.160056834987344,0.487020039425692,"ENSSSCG00000039333","PMM"
1135.20014441873,0.0783353055969396,0.184459918350217,0.424673860302873,0.671074441750072,0.876547205134056,"ENSSSCG00000004368","PMM"
150.714375903266,-0.601568412634482,0.280261137949077,-2.14645675471348,0.0318365554543409,0.224719656727474,"ENSSSCG00000026294","PMM"
19.945591216456,-0.922357740933648,0.609111531095518,-1.51426741055902,0.129958030596407,0.444576403390921,"ENSSSCG00000053030","PMM"
78.6364542172558,-1.07968860000473,0.391339176568956,-2.75895863396771,0.00579858744673148,0.0863625185016983,"ENSSSCG00000035648","PMM"
43.557947328466,0.676795531183461,0.39905389825549,1.6960003000651,0.0898858232363453,0.374472072687767,"ENSSSCG00000038522","PMM"
666.121134871062,-1.03087513922564,0.295778887599645,-3.48528979736036,0.000491604304225598,0.018212703594816,"ENSSSCG00000035259","PMM"
151.483979246179,-0.0816152758573424,0.255740053894659,-0.319133724320556,0.749625111352678,0.910465004750052,"ENSSSCG00000021451","PMM"
1474.02633509329,0.794466452976077,0.460376369050635,1.72568903702504,0.0844033713807071,0.363337200461642,"ENSSSCG00000038507","PMM"
420.929955863233,-1.0063873199618,0.305477474301488,-3.29447309417178,0.000986063841575102,0.0299957906669967,"ENSSSCG00000004339","PMM"
39.3154394457607,-0.198652581552291,0.350350912805953,-0.567010315347224,0.570707173323546,0.82612284156022,"ENSSSCG00000005004","PMM"
804.756421636231,0.0104356569292674,0.260561014634777,0.0400507226451158,0.968052687883663,0.990608965311397,"ENSSSCG00000004347","PMM"
789.77663195183,-1.55212726022202,0.415633208904966,-3.73436777179398,0.000188187330585791,0.00978795515905627,"ENSSSCG00000004357","PMM"
435.056366495893,-0.061716174644162,0.210170174286597,-0.293648586692435,0.769026444835611,0.917932853324978,"ENSSSCG00000005006","PMM"
325.269429608128,-0.739076232369729,0.385742408337071,-1.9159838700543,0.0553671488367553,0.297060879863222,"ENSSSCG00000004275","PMM"
61.5888719257908,0.0212068392038832,0.357218029784833,0.059366654075823,0.95266007238873,0.985203284947095,"ENSSSCG00000035611","PMM"
135.282161163904,0.0506488449378786,0.253454831572282,0.199833811112155,0.841610557182064,0.945475251559014,"ENSSSCG00000058931","PMM"
386.104389434344,-0.779254076376641,0.217275137611419,-3.58648525065155,0.000335165012396999,0.014527103135364,"ENSSSCG00000004358","PMM"
89.5546737401502,-0.195924438854699,0.276549755273377,-0.708459997229152,0.478659645480621,0.772507042833959,"ENSSSCG00000032489","PMM"
243.302933521944,-0.279375283528169,0.261064799113037,-1.07013769944221,0.284557332022852,0.626064773519685,"ENSSSCG00000004340","PMM"
811.652226455236,-0.311934510232466,0.163793937139014,-1.90443257962426,0.0568538695030966,0.301188785334364,"ENSSSCG00000005009","PMM"
14.943768256236,-0.0818533373355392,0.649075884052495,-0.126107500442767,0.899646830378779,0.968507785009233,"ENSSSCG00000035240","PMM"
205.594436131144,-1.36523669680826,0.303183424769562,-4.50300572284228,6.699907894945e-06,0.000897584630410662,"ENSSSCG00000005011","PMM"
853.456200146806,0.124984679292831,0.179656394346802,0.695687341089376,0.486624654922198,0.77610663759417,"ENSSSCG00000032312","PMM"
155.024864328744,-0.158499110330313,0.218951535247689,-0.723900429156668,0.469126866498652,0.765129074074227,"ENSSSCG00000004342","PMM"
351.337213943359,0.187667991376746,0.213544836037288,0.878822428391459,0.379497563494248,0.706821539759053,"ENSSSCG00000005012","PMM"
19.1701522072666,-0.234958065351583,0.461298455062573,-0.509340672558098,0.610513453527651,0.844975224432474,"ENSSSCG00000063275","PMM"
1366.99883498437,-0.378498526281441,0.164496519625715,-2.30095157722882,0.0213943682755629,0.181660375440967,"ENSSSCG00000005029","PMM"
8.76047588943289,-0.783374007834462,0.728641237463745,-1.07511621296817,0.282322701574419,NA,"ENSSSCG00000060707","PMM"
328.128945414023,0.602719138311459,0.222234693518813,2.71208391798842,0.00668616634902527,0.0948434484354248,"ENSSSCG00000005030","PMM"
14.2519945488217,-0.992312008913272,0.599969757429221,-1.65393671368567,0.0981403720676655,0.388719734851492,"ENSSSCG00000004939","PMM"
63.9581652042031,-0.141307103858814,0.344509309832667,-0.410169187960257,0.681681841767059,0.88163298560278,"ENSSSCG00000057054","PMM"
57.8507905414881,-0.362027842744551,0.297709363051563,-1.21604453092679,0.223967958959334,0.562278398945278,"ENSSSCG00000021862","PMM"
109.848110989523,-0.195136751517084,0.315690293223626,-0.618127182576545,0.536491505256908,0.807007952298669,"ENSSSCG00000005027","PMM"
113.696176202719,0.383760553072009,0.271209648630178,1.4149959450569,0.157069684942611,0.483344601251473,"ENSSSCG00000028092","PMM"
229.040918565526,0.145255482204862,0.205652970158162,0.706313563539342,0.479993160381558,0.773089847470738,"ENSSSCG00000004941","PMM"
43.7185067291627,-0.250535684363179,0.409153294659305,-0.612327183071556,0.540321308254421,0.809657836558399,"ENSSSCG00000004942","PMM"
1010.78008821777,-0.262073175112465,0.214362297435173,-1.22257121820464,0.221491689515439,0.55923173006725,"ENSSSCG00000004943","PMM"
85.5875531274373,-0.357589616431571,0.299192215302613,-1.19518355806782,0.232015321025052,0.572588278219889,"ENSSSCG00000036735","PMM"
732.828443874269,-0.0651994369625215,0.261535218929942,-0.249295055668914,0.803132555624063,0.931521389177258,"ENSSSCG00000005015","PMM"
884.174077354623,-0.0423743951615753,0.207054663479121,-0.204653179259825,0.837843103590748,0.943979714884596,"ENSSSCG00000005016","PMM"
199.681308559869,-0.188904965960089,0.280770580325009,-0.672808973580566,0.501068828094437,0.784867600049972,"ENSSSCG00000031354","PMM"
94.9940864116552,0.0382825558402594,0.254792484783062,0.150249941134859,0.880567425734733,0.9602898558024,"ENSSSCG00000038941","PMM"
12807.5388999103,-0.171117836944664,0.159412536891402,-1.07342772583336,0.283079250159018,0.624393829179953,"ENSSSCG00000004945","PMM"
214.842636556822,0.163158205872554,0.210567778170707,0.774848874267371,0.438428965424863,0.745905692170815,"ENSSSCG00000005787","PMM"
70.6593527203034,-0.25423976670041,0.268842863482932,-0.945681664771255,0.344310977098074,0.680142712802634,"ENSSSCG00000034516","PMM"
258.272149482437,-0.401255425183906,0.227831193942801,-1.76119616563413,0.0782052068198876,0.350062658809372,"ENSSSCG00000036634","PMM"
