target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	58.6978	0	0
ENSSSCT00000078200.1	291	58.6978	0	0
ENSSSCT00000070967.1	291	58.6978	0	0
ENSSSCT00000038066.2	288	57.7654	0	0
ENSSSCT00000060400.2	285	56.8373	0	0
ENSSSCT00000032004.3	300	61.5344	0	0
ENSSSCT00000069631.1	285	56.8373	0	0
ENSSSCT00000084172.1	591	275.057	0	0
ENSSSCT00000010999.5	939	621.93	0	0
ENSSSCT00000019660.4	955	637.93	48521	5664.84
ENSSSCT00000019664.4	1042	724.879	20908	2148.22
ENSSSCT00000019670.1	1545	1227.88	595289	36108
ENSSSCT00000019673.1	688	371.326	80700	16186.4
ENSSSCT00000019675.1	204	30.97	2487	5980.89
ENSSSCT00000019676.1	681	364.37	58126	11881.2
ENSSSCT00000019677.1	784	467.079	177159	28249
ENSSSCT00000019679.3	346	77.1949	5167	4985.18
ENSSSCT00000019681.2	297	60.6096	7927	9740.9
ENSSSCT00000019682.3	1378	1060.88	63103	4430.12
ENSSSCT00000019686.3	1821	1503.88	34625	1714.78
ENSSSCT00000019687.1	528	213.439	4239	1479.18
ENSSSCT00000019689.3	1140	822.879	55704	5041.76
ENSSSCT00000099167.1	918	600.954	0	0
ENSSSCT00000091307.1	939	621.93	0	0
ENSSSCT00000046204.2	939	621.93	0	0
ENSSSCT00000073435.1	240	43.7451	0	0
ENSSSCT00000072658.1	939	621.93	0	0
ENSSSCT00000102462.1	423	121.577	0	0
ENSSSCT00000040563.4	1624	1306.88	0	0
ENSSSCT00000047353.2	1143	825.879	0	0
ENSSSCT00000104769.1	1398	1080.88	0	0
ENSSSCT00000103607.1	1176	858.879	0	0
ENSSSCT00000097872.1	1125	807.879	0	0
ENSSSCT00000056752.3	3244	2926.88	58.2194	1.48148
ENSSSCT00000056762.3	3471	3153.88	66.7806	1.57702
ENSSSCT00000096492.1	924	606.93	0	0
ENSSSCT00000103627.1	1176	858.879	0	0
ENSSSCT00000100545.1	1398	1080.88	0	0
