target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	56.7026	0	0
ENSSSCT00000078200.1	291	56.7026	0	0
ENSSSCT00000070967.1	291	56.7026	0	0
ENSSSCT00000038066.2	288	55.8447	0	0
ENSSSCT00000060400.2	285	54.9225	0	0
ENSSSCT00000032004.3	300	59.1319	0	0
ENSSSCT00000069631.1	285	54.9225	0	0
ENSSSCT00000084172.1	591	279.485	0	0
ENSSSCT00000010999.5	939	626.797	0	0
ENSSSCT00000019660.4	955	642.797	70242	9096.84
ENSSSCT00000019664.4	1042	729.797	57116	6515.13
ENSSSCT00000019670.1	1545	1232.8	717484	48449.4
ENSSSCT00000019673.1	688	376.053	140721	31151.3
ENSSSCT00000019675.1	204	30.729	3346	9064.51
ENSSSCT00000019676.1	681	369.07	92392	20839.8
ENSSSCT00000019677.1	784	471.924	236815	41773.8
ENSSSCT00000019679.3	346	76.0721	9103	9961.53
ENSSSCT00000019681.2	297	58.2358	11163	15957.2
ENSSSCT00000019682.3	1378	1065.8	75445	5892.82
ENSSSCT00000019686.3	1821	1508.8	52749	2910.39
ENSSSCT00000019687.1	528	217.625	5664	2166.62
ENSSSCT00000019689.3	1140	827.797	85762	8624.59
ENSSSCT00000099167.1	918	605.852	0	0
ENSSSCT00000091307.1	939	626.797	0	0
ENSSSCT00000046204.2	939	626.797	0	0
ENSSSCT00000073435.1	240	42.6939	0	0
ENSSSCT00000072658.1	939	626.797	0	0
ENSSSCT00000102462.1	423	123.712	0	0
ENSSSCT00000040563.4	1624	1311.8	0	0
ENSSSCT00000047353.2	1143	830.797	0	0
ENSSSCT00000104769.1	1398	1085.8	0	0
ENSSSCT00000103607.1	1176	863.797	0	0
ENSSSCT00000097872.1	1125	812.797	0	0
ENSSSCT00000056752.3	3244	2931.8	18.5568	0.526909
ENSSSCT00000056762.3	3471	3158.8	93.0801	2.45303
ENSSSCT00000096492.1	924	611.825	1	0.136063
ENSSSCT00000103627.1	1176	863.797	0	0
ENSSSCT00000100545.1	1398	1085.8	0	0
ENSSSCT00000079227.1	1398	1085.8	0	0
ENSSSCT00000080413.2	1152	839.797	0	0
ENSSSCT00000040927.2	498	189.189	0	0
ENSSSCT00000074869.2	2764	2451.8	1.0083	0.0342351
ENSSSCT00000063508.3	402	108.133	0	0
ENSSSCT00000100361.1	2163	1850.8	1.15644	0.0520153
ENSSSCT00000095067.1	900	587.852	0	0
ENSSSCT00000038958.2	2079	1766.8	0.333333	0.0157058
ENSSSCT00000082576.1	453	148.467	0	0
ENSSSCT00000048930.2	2079	1766.8	0.333333	0.0157058
ENSSSCT00000062908.2	951	638.797	0	0
ENSSSCT00000045484.3	1729	1416.8	0	0
ENSSSCT00000051712.3	3204	2891.8	16.0262	0.46135
ENSSSCT00000076493.1	770	457.924	0	0
ENSSSCT00000035684.4	522	211.86	0	0
ENSSSCT00000062384.1	522	211.86	0	0
ENSSSCT00000044872.1	441	138.183	0	0
ENSSSCT00000041794.1	435	133.276	0	0
ENSSSCT00000051780.2	5708	5395.8	6	0.0925684
ENSSSCT00000106884.1	393	102.111	0.870955	0.710054
ENSSSCT00000105743.1	1053	740.797	0	0
ENSSSCT00000054823.3	1041	728.797	4.65175	0.531346
ENSSSCT00000051915.2	927	614.825	0	0
ENSSSCT00000082557.2	1282	969.797	0	0
ENSSSCT00000064112.3	1276	963.797	0	0
ENSSSCT00000100226.1	1183	870.797	29.2413	2.79542
ENSSSCT00000062158.2	552	241.008	0	0
ENSSSCT00000013322.5	1915	1602.8	1708	88.7108
ENSSSCT00000063424.3	2634	2321.8	2	0.0717089
ENSSSCT00000046322.2	4392	4079.8	137.434	2.80429
ENSSSCT00000013323.4	5089	4776.8	376.377	6.55924
ENSSSCT00000045348.2	8217	7904.8	34.1887	0.360047
ENSSSCT00000103634.1	948	635.797	0	0
ENSSSCT00000010416.5	3303	2990.8	0	0
ENSSSCT00000096504.1	3599	3286.8	0	0
ENSSSCT00000054748.3	3605	3292.8	0	0
ENSSSCT00000053874.2	987	674.797	0	0
ENSSSCT00000098136.1	519	208.985	0	0
ENSSSCT00000064380.2	372	89.4366	0	0
ENSSSCT00000033772.4	557	245.952	0	0
ENSSSCT00000014432.3	930	617.797	0	0
ENSSSCT00000095963.1	3048	2735.8	1.92982	0.0587218
ENSSSCT00000054731.3	2148	1835.8	0	0
ENSSSCT00000061495.2	954	641.797	0	0
ENSSSCT00000038050.2	927	614.825	0	0
ENSSSCT00000084775.1	954	641.797	0	0
ENSSSCT00000054929.3	945	632.797	0	0
ENSSSCT00000083016.1	933	620.797	0	0
ENSSSCT00000106904.1	954	641.797	0	0
ENSSSCT00000058052.3	1242	929.797	3.21232	0.287606
ENSSSCT00000103398.1	954	641.797	0	0
ENSSSCT00000060080.3	891	578.852	0	0
ENSSSCT00000079788.1	879	566.878	0	0
ENSSSCT00000065393.1	954	641.797	0	0
ENSSSCT00000066233.1	942	629.797	0	0
ENSSSCT00000038428.3	4061	3748.8	10.1247	0.224832
ENSSSCT00000106722.1	4123	3810.8	12.5511	0.274179
ENSSSCT00000038613.2	933	620.797	0	0
ENSSSCT00000086017.1	6515	6202.8	6.13886	0.0823887
ENSSSCT00000094411.1	918	605.852	0	0
