target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	55.7825	0	0
ENSSSCT00000078200.1	291	55.7825	0	0
ENSSSCT00000070967.1	291	55.7825	0	0
ENSSSCT00000038066.2	288	54.9198	0	0
ENSSSCT00000060400.2	285	53.9669	0	0
ENSSSCT00000032004.3	300	59.0384	0	0
ENSSSCT00000069631.1	285	53.9669	0	0
ENSSSCT00000084172.1	591	283.153	0	0
ENSSSCT00000010999.5	939	630.358	0	0
ENSSSCT00000019660.4	955	646.358	93937	9785.82
ENSSSCT00000019664.4	1042	733.338	72797	6684.1
ENSSSCT00000019670.1	1545	1236.34	859742	46823.6
ENSSSCT00000019673.1	688	379.579	194440	34491.8
ENSSSCT00000019675.1	204	30.3472	5798	12864.5
ENSSSCT00000019676.1	681	372.59	169497	30631.2
ENSSSCT00000019677.1	784	475.457	290566	41149.8
ENSSSCT00000019679.3	346	78.3073	12433	10690.7
ENSSSCT00000019681.2	297	57.8964	18822	21890.1
ENSSSCT00000019682.3	1378	1069.34	127131	8005.16
ENSSSCT00000019686.3	1821	1512.34	92649	4125.01
ENSSSCT00000019687.1	528	221.513	14615	4442.57
ENSSSCT00000019689.3	1140	831.338	102070	8267.11
ENSSSCT00000099167.1	918	609.376	0	0
ENSSSCT00000091307.1	939	630.358	0	0
ENSSSCT00000046204.2	939	630.358	0	0
ENSSSCT00000073435.1	240	40.8988	0	0
ENSSSCT00000072658.1	939	630.358	0	0
ENSSSCT00000102462.1	423	127.993	0	0
ENSSSCT00000040563.4	1624	1315.34	0	0
ENSSSCT00000047353.2	1143	834.338	0	0
ENSSSCT00000104769.1	1398	1089.34	0	0
ENSSSCT00000103607.1	1176	867.338	0	0
ENSSSCT00000097872.1	1125	816.338	0	0
ENSSSCT00000056752.3	3244	2935.34	64.9705	1.49036
ENSSSCT00000056762.3	3471	3162.34	69.8057	1.48633
ENSSSCT00000096492.1	924	615.376	1	0.109419
ENSSSCT00000103627.1	1176	867.338	0	0
ENSSSCT00000100545.1	1398	1089.34	0	0
ENSSSCT00000079227.1	1398	1089.34	0	0
ENSSSCT00000080413.2	1152	843.338	0	0
ENSSSCT00000040927.2	498	192.965	0	0
ENSSSCT00000074869.2	2764	2455.34	0	0
ENSSSCT00000063508.3	402	112.53	0	0
ENSSSCT00000100361.1	2163	1854.34	3	0.108935
ENSSSCT00000095067.1	900	591.394	0	0
ENSSSCT00000038958.2	2079	1770.34	0	0
ENSSSCT00000082576.1	453	152.448	0	0
ENSSSCT00000048930.2	2079	1770.34	0	0
ENSSSCT00000062908.2	951	642.358	0	0
ENSSSCT00000045484.3	1729	1420.34	6.78291	0.321557
ENSSSCT00000051712.3	3204	2895.34	13.2664	0.308522
ENSSSCT00000076493.1	770	461.47	0	0
ENSSSCT00000035684.4	522	215.756	0	0
ENSSSCT00000062384.1	522	215.756	0	0
ENSSSCT00000044872.1	441	142.415	0	0
ENSSSCT00000041794.1	435	137.539	0	0
ENSSSCT00000051780.2	5708	5399.34	4	0.049883
ENSSSCT00000106884.1	393	106.188	0	0
ENSSSCT00000105743.1	1053	744.338	0	0
ENSSSCT00000054823.3	1041	732.338	10.8911	1.00137
ENSSSCT00000051915.2	927	618.376	0	0
ENSSSCT00000082557.2	1282	973.338	0	0
ENSSSCT00000064112.3	1276	967.338	0	0
ENSSSCT00000100226.1	1183	874.338	42.6064	3.28117
ENSSSCT00000062158.2	552	244.8	0	0
ENSSSCT00000013322.5	1915	1606.34	1925	80.6914
ENSSSCT00000063424.3	2634	2325.34	0	0
ENSSSCT00000046322.2	4392	4083.34	163.677	2.69902
ENSSSCT00000013323.4	5089	4780.34	401.891	5.66086
ENSSSCT00000045348.2	8217	7908.34	23.0129	0.195938
ENSSSCT00000103634.1	948	639.358	0	0
