target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	60.1461	0	0
ENSSSCT00000078200.1	291	60.1461	0	0
ENSSSCT00000070967.1	291	60.1461	0	0
ENSSSCT00000038066.2	288	59.5033	0	0
ENSSSCT00000060400.2	285	58.8421	0	0
ENSSSCT00000032004.3	300	63.1034	0	0
ENSSSCT00000069631.1	285	58.8421	0	0
ENSSSCT00000084172.1	591	267.212	1	0.243252
ENSSSCT00000010999.5	939	614.116	0	0
ENSSSCT00000019660.4	955	630.095	92199	9511.13
ENSSSCT00000019664.4	1042	717.073	72425	6565.04
ENSSSCT00000019670.1	1545	1220.07	1.07906e+06	57487.6
ENSSSCT00000019673.1	688	363.411	235447	42112.2
ENSSSCT00000019675.1	204	30.8668	6317	13302.5
ENSSSCT00000019676.1	681	356.435	176371	32163.2
ENSSSCT00000019677.1	784	459.187	331852	46975
ENSSSCT00000019679.3	346	77.5632	10171	8523.55
ENSSSCT00000019681.2	297	62.0248	13229	13863.5
ENSSSCT00000019682.3	1378	1053.07	132833	8198.98
ENSSSCT00000019686.3	1821	1496.07	94573	4108.91
ENSSSCT00000019687.1	528	206.392	14173	4463.56
ENSSSCT00000019689.3	1140	815.073	117612	9379.23
ENSSSCT00000099167.1	918	593.116	0	0
ENSSSCT00000091307.1	939	614.116	0	0
ENSSSCT00000046204.2	939	614.116	0	0
ENSSSCT00000073435.1	240	44.0802	0	0
ENSSSCT00000072658.1	939	614.116	0	0
ENSSSCT00000102462.1	423	118.938	0	0
ENSSSCT00000040563.4	1624	1299.07	0	0
ENSSSCT00000047353.2	1143	818.073	0	0
ENSSSCT00000104769.1	1398	1073.07	0	0
ENSSSCT00000103607.1	1176	851.073	0	0
ENSSSCT00000097872.1	1125	800.073	0	0
ENSSSCT00000056752.3	3244	2919.07	80.0475	1.78244
ENSSSCT00000056762.3	3471	3146.07	92.8127	1.91757
ENSSSCT00000096492.1	924	599.116	0	0
ENSSSCT00000103627.1	1176	851.073	0	0
ENSSSCT00000100545.1	1398	1073.07	0	0
ENSSSCT00000079227.1	1398	1073.07	0	0
ENSSSCT00000080413.2	1152	827.073	0	0
ENSSSCT00000040927.2	498	179.073	0	0
ENSSSCT00000074869.2	2764	2439.07	0	0
ENSSSCT00000063508.3	402	105.346	0	0
ENSSSCT00000100361.1	2163	1838.07	2	0.070726
ENSSSCT00000095067.1	900	575.136	0	0
