target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	53.2029	0	0
ENSSSCT00000078200.1	291	53.2029	0	0
ENSSSCT00000070967.1	291	53.2029	0	0
ENSSSCT00000038066.2	288	52.4655	0	0
ENSSSCT00000060400.2	285	51.6315	0	0
ENSSSCT00000032004.3	300	55.9586	0	0
ENSSSCT00000069631.1	285	51.6315	0	0
ENSSSCT00000084172.1	591	277.9	0	0
ENSSSCT00000010999.5	939	624.915	0	0
ENSSSCT00000019660.4	955	640.915	67293	7345.39
ENSSSCT00000019664.4	1042	727.915	35309	3393.52
ENSSSCT00000019670.1	1545	1230.91	901727	51249.9
ENSSSCT00000019673.1	688	374.257	106325	19875.2
ENSSSCT00000019675.1	204	31.1566	2527	5674.15
ENSSSCT00000019676.1	681	367.297	80908	15410.6
ENSSSCT00000019677.1	784	470.109	251070	37363
ENSSSCT00000019679.3	346	73.9135	6402	6059.51
ENSSSCT00000019681.2	297	55.0374	16056	20409.2
ENSSSCT00000019682.3	1378	1063.91	104324	6859.98
ENSSSCT00000019686.3	1821	1506.91	55433	2573.51
ENSSSCT00000019687.1	528	216.13	6167	1996.2
ENSSSCT00000019689.3	1140	825.915	70382	5961.72
ENSSSCT00000099167.1	918	603.937	0	0
ENSSSCT00000091307.1	939	624.915	0	0
ENSSSCT00000046204.2	939	624.915	0	0
ENSSSCT00000073435.1	240	40.572	0	0
ENSSSCT00000072658.1	939	624.915	0	0
ENSSSCT00000102462.1	423	122.532	0	0
ENSSSCT00000040563.4	1624	1309.91	0	0
ENSSSCT00000047353.2	1143	828.915	0	0
ENSSSCT00000104769.1	1398	1083.91	0	0
ENSSSCT00000103607.1	1176	861.915	0	0
ENSSSCT00000097872.1	1125	810.915	0	0
ENSSSCT00000056752.3	3244	2929.91	0	0
ENSSSCT00000056762.3	3471	3156.91	96.088	2.12937
ENSSSCT00000096492.1	924	609.937	0	0
ENSSSCT00000103627.1	1176	861.915	0	0
ENSSSCT00000100545.1	1398	1083.91	0	0
ENSSSCT00000079227.1	1398	1083.91	0	0
ENSSSCT00000080413.2	1152	837.915	0	0
ENSSSCT00000040927.2	498	187.661	1	0.372796
ENSSSCT00000074869.2	2764	2449.91	0	0
ENSSSCT00000063508.3	402	107.108	0	0
ENSSSCT00000100361.1	2163	1848.91	6.62685	0.250747
ENSSSCT00000095067.1	900	585.959	0	0
ENSSSCT00000038958.2	2079	1764.91	0	0
ENSSSCT00000082576.1	453	146.912	3.67328	1.74921
ENSSSCT00000048930.2	2079	1764.91	0	0
ENSSSCT00000062908.2	951	636.915	0	0
ENSSSCT00000045484.3	1729	1414.91	0	0
ENSSSCT00000051712.3	3204	2889.91	9.5737	0.231761
ENSSSCT00000076493.1	770	456.126	0	0
ENSSSCT00000035684.4	522	210.354	0	0
ENSSSCT00000062384.1	522	210.354	0	0
ENSSSCT00000044872.1	441	136.846	0	0
ENSSSCT00000041794.1	435	131.966	0	0
ENSSSCT00000051780.2	5708	5393.91	6.01693	0.0780398
ENSSSCT00000106884.1	393	100.938	0	0
ENSSSCT00000105743.1	1053	738.915	0	0
ENSSSCT00000054823.3	1041	726.915	4.47898	0.431063
ENSSSCT00000051915.2	927	612.937	0	0
ENSSSCT00000082557.2	1282	967.915	0	0
ENSSSCT00000064112.3	1276	961.915	3.72609	0.270996
ENSSSCT00000100226.1	1183	868.915	28.6868	2.30967
ENSSSCT00000062158.2	552	239.556	0	0
ENSSSCT00000013322.5	1915	1600.91	1732	75.6877
ENSSSCT00000063424.3	2634	2319.91	0	0
ENSSSCT00000046322.2	4392	4077.91	3.23874	0.0555627
ENSSSCT00000013323.4	5089	4774.91	508.56	7.45113
ENSSSCT00000045348.2	8217	7902.91	19.7078	0.17446
ENSSSCT00000103634.1	948	633.915	0	0
ENSSSCT00000010416.5	3303	2988.91	0	0
ENSSSCT00000096504.1	3599	3284.91	0	0
ENSSSCT00000054748.3	3605	3290.91	0	0
ENSSSCT00000053874.2	987	672.915	0	0
ENSSSCT00000098136.1	519	207.46	0	0
ENSSSCT00000064380.2	372	87.6273	0	0
ENSSSCT00000033772.4	557	244.433	0	0
ENSSSCT00000014432.3	930	615.937	0	0
ENSSSCT00000095963.1	3048	2733.91	0	0
ENSSSCT00000054731.3	2148	1833.91	14.906	0.568626
ENSSSCT00000061495.2	954	639.915	0	0
ENSSSCT00000038050.2	927	612.937	0	0
ENSSSCT00000084775.1	954	639.915	0	0
ENSSSCT00000054929.3	945	630.915	0	0
ENSSSCT00000083016.1	933	618.937	0	0
ENSSSCT00000106904.1	954	639.915	0	0
ENSSSCT00000058052.3	1242	927.915	1.21832	0.0918545
