target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	60.8573	0	0
ENSSSCT00000078200.1	291	60.8573	0	0
ENSSSCT00000070967.1	291	60.8573	0	0
ENSSSCT00000038066.2	288	59.9596	0	0
ENSSSCT00000060400.2	285	58.9952	0	0
ENSSSCT00000032004.3	300	63.4147	0	0
ENSSSCT00000069631.1	285	58.9952	0	0
ENSSSCT00000084172.1	591	265.075	0	0
ENSSSCT00000010999.5	939	611.81	0	0
ENSSSCT00000019660.4	955	627.81	119803	12720
ENSSSCT00000019664.4	1042	714.787	94292	8793.17
ENSSSCT00000019670.1	1545	1217.79	958817	52482.1
ENSSSCT00000019673.1	688	361.277	217138	40063
ENSSSCT00000019675.1	204	32.162	5484	11365.8
ENSSSCT00000019676.1	681	354.301	137755	25916.8
ENSSSCT00000019677.1	784	457	292733	42697.6
ENSSSCT00000019679.3	346	78.0583	12067	10304.5
ENSSSCT00000019681.2	297	62.4895	16469	17567.4
ENSSSCT00000019682.3	1378	1050.79	138727	8800.22
ENSSSCT00000019686.3	1821	1493.79	112804	5033.65
ENSSSCT00000019687.1	528	204.517	9186	2993.95
ENSSSCT00000019689.3	1140	812.787	114105	9357.83
ENSSSCT00000099167.1	918	590.83	0	0
ENSSSCT00000091307.1	939	611.81	0	0
ENSSSCT00000046204.2	939	611.81	0	0
ENSSSCT00000073435.1	240	44.8985	0	0
ENSSSCT00000072658.1	939	611.81	0	0
ENSSSCT00000102462.1	423	117.659	0	0
ENSSSCT00000040563.4	1624	1296.79	0	0
ENSSSCT00000047353.2	1143	815.787	0	0
ENSSSCT00000104769.1	1398	1070.79	0	0
ENSSSCT00000103607.1	1176	848.787	0	0
ENSSSCT00000097872.1	1125	797.787	0	0
ENSSSCT00000056752.3	3244	2916.79	16.408	0.374971
ENSSSCT00000056762.3	3471	3143.79	93.203	1.97617
ENSSSCT00000096492.1	924	596.81	0	0
ENSSSCT00000103627.1	1176	848.787	0	0
ENSSSCT00000100545.1	1398	1070.79	0	0
ENSSSCT00000079227.1	1398	1070.79	0	0
ENSSSCT00000080413.2	1152	824.787	0	0
ENSSSCT00000040927.2	498	177.154	1	0.376267
ENSSSCT00000074869.2	2764	2436.79	0	0
ENSSSCT00000063508.3	402	104.136	0	0
ENSSSCT00000100361.1	2163	1835.79	4	0.14524
ENSSSCT00000095067.1	900	572.83	0	0
ENSSSCT00000038958.2	2079	1751.79	0	0
ENSSSCT00000082576.1	453	139.544	0	0
ENSSSCT00000048930.2	2079	1751.79	0	0
ENSSSCT00000062908.2	951	623.81	0	0
ENSSSCT00000045484.3	1729	1401.79	4.20867	0.200129
ENSSSCT00000051712.3	3204	2876.79	17.5782	0.407299
ENSSSCT00000076493.1	770	443.031	0	0
ENSSSCT00000035684.4	522	198.83	0	0
ENSSSCT00000062384.1	522	198.83	0	0
ENSSSCT00000044872.1	441	130.388	0	0
ENSSSCT00000041794.1	435	125.929	0	0
ENSSSCT00000051780.2	5708	5380.79	4.0111	0.0496895
ENSSSCT00000106884.1	393	99.0185	1.21331	0.816777
ENSSSCT00000105743.1	1053	725.787	0	0
ENSSSCT00000054823.3	1041	713.787	5.67093	0.529582
ENSSSCT00000051915.2	927	599.81	0	0
ENSSSCT00000082557.2	1282	954.787	0	0
