target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	65.9028	0	0
ENSSSCT00000078200.1	291	65.9028	0	0
ENSSSCT00000070967.1	291	65.9028	0	0
ENSSSCT00000038066.2	288	64.7273	0	0
ENSSSCT00000060400.2	285	63.7755	0	0
ENSSSCT00000032004.3	300	69.0249	0	0
ENSSSCT00000069631.1	285	63.7755	0	0
ENSSSCT00000084172.1	591	263.592	0	0
ENSSSCT00000010999.5	939	610.377	0	0
ENSSSCT00000019660.4	955	626.377	80947	9217.41
ENSSSCT00000019664.4	1042	713.354	42385	4237.9
ENSSSCT00000019670.1	1545	1216.35	967582	56737.7
ENSSSCT00000019673.1	688	359.709	182993	36285
ENSSSCT00000019675.1	204	30.4257	5466	12813.7
ENSSSCT00000019676.1	681	352.721	126225	25524.5
ENSSSCT00000019677.1	784	455.518	247308	38723.7
ENSSSCT00000019679.3	346	83.167	7986	6848.92
ENSSSCT00000019681.2	297	68.1214	12737	13336
ENSSSCT00000019682.3	1378	1049.35	117650	7996.75
ENSSSCT00000019686.3	1821	1492.35	85327	4078.1
ENSSSCT00000019687.1	528	203.471	10696	3749.42
ENSSSCT00000019689.3	1140	811.354	114374	10054.5
ENSSSCT00000099167.1	918	589.398	0	0
ENSSSCT00000091307.1	939	610.377	0	0
ENSSSCT00000046204.2	939	610.377	0	0
ENSSSCT00000073435.1	240	46.1803	0	0
ENSSSCT00000072658.1	939	610.377	0	0
ENSSSCT00000102462.1	423	118.987	0	0
ENSSSCT00000040563.4	1624	1295.35	0	0
ENSSSCT00000047353.2	1143	814.354	0	0
ENSSSCT00000104769.1	1398	1069.35	0	0
ENSSSCT00000103607.1	1176	847.354	0	0
ENSSSCT00000097872.1	1125	796.354	0	0
ENSSSCT00000056752.3	3244	2915.35	15.3858	0.37642
ENSSSCT00000056762.3	3471	3142.35	88.1567	2.00098
ENSSSCT00000096492.1	924	595.377	0	0
ENSSSCT00000103627.1	1176	847.354	0	0
ENSSSCT00000100545.1	1398	1069.35	0	0
ENSSSCT00000079227.1	1398	1069.35	0	0
ENSSSCT00000080413.2	1152	823.354	0	0
ENSSSCT00000040927.2	498	176.387	0	0
ENSSSCT00000074869.2	2764	2435.35	0	0
ENSSSCT00000063508.3	402	106.721	0	0
ENSSSCT00000100361.1	2163	1834.35	6.53701	0.254179
ENSSSCT00000095067.1	900	571.398	0	0
ENSSSCT00000038958.2	2079	1750.35	0	0
ENSSSCT00000082576.1	453	139.658	0	0
ENSSSCT00000048930.2	2079	1750.35	0	0
ENSSSCT00000062908.2	951	622.377	0	0
ENSSSCT00000045484.3	1729	1400.35	3.84219	0.195697
ENSSSCT00000051712.3	3204	2875.35	18.5331	0.459727
ENSSSCT00000076493.1	770	441.518	0	0
ENSSSCT00000035684.4	522	197.902	0	0
ENSSSCT00000062384.1	522	197.902	0	0
ENSSSCT00000044872.1	441	130.94	0	0
ENSSSCT00000041794.1	435	126.905	0	0
ENSSSCT00000051780.2	5708	5379.35	6	0.0795545
ENSSSCT00000106884.1	393	101.93	1	0.699751
ENSSSCT00000105743.1	1053	724.354	0	0
ENSSSCT00000054823.3	1041	712.354	6	0.600757
ENSSSCT00000051915.2	927	598.377	0	0
ENSSSCT00000082557.2	1282	953.354	0	0
ENSSSCT00000064112.3	1276	947.354	0	0
ENSSSCT00000100226.1	1183	854.354	28.1458	2.34973
ENSSSCT00000062158.2	552	225.913	0	0
ENSSSCT00000013322.5	1915	1586.35	1573	70.7249
ENSSSCT00000063424.3	2634	2305.35	0	0
ENSSSCT00000046322.2	4392	4063.35	93.9784	1.64963
ENSSSCT00000013323.4	5089	4760.35	410.915	6.15682
ENSSSCT00000045348.2	8217	7888.35	44.1065	0.398804
ENSSSCT00000103634.1	948	619.377	0	0
ENSSSCT00000010416.5	3303	2974.35	0	0
ENSSSCT00000096504.1	3599	3270.35	0	0
ENSSSCT00000054748.3	3605	3276.35	0	0
ENSSSCT00000053874.2	987	658.354	0	0
ENSSSCT00000098136.1	519	195.135	0	0
ENSSSCT00000064380.2	372	92.3973	0	0
ENSSSCT00000033772.4	557	230.636	0	0
ENSSSCT00000014432.3	930	601.377	0	0
ENSSSCT00000095963.1	3048	2719.35	0	0
ENSSSCT00000054731.3	2148	1819.35	0	0
ENSSSCT00000061495.2	954	625.377	0	0
ENSSSCT00000038050.2	927	598.377	0	0
ENSSSCT00000084775.1	954	625.377	0	0
ENSSSCT00000054929.3	945	616.377	0	0
ENSSSCT00000083016.1	933	604.377	0	0
ENSSSCT00000106904.1	954	625.377	0	0
ENSSSCT00000058052.3	1242	913.354	0	0
ENSSSCT00000103398.1	954	625.377	0	0
ENSSSCT00000060080.3	891	562.398	0	0
ENSSSCT00000079788.1	879	550.398	0	0
ENSSSCT00000065393.1	954	625.377	0	0
ENSSSCT00000066233.1	942	613.377	0	0
ENSSSCT00000038428.3	4061	3732.35	0	0
ENSSSCT00000106722.1	4123	3794.35	10.1528	0.190851
ENSSSCT00000038613.2	933	604.377	0	0
ENSSSCT00000086017.1	6515	6186.35	3.00019	0.0345906
ENSSSCT00000094411.1	918	589.398	0	0
ENSSSCT00000093195.1	939	610.377	0	0
ENSSSCT00000060483.3	2989	2660.35	0	0
ENSSSCT00000044015.3	3606	3277.35	76.0567	1.65523
ENSSSCT00000098151.1	906	577.398	0	0
ENSSSCT00000099877.1	939	610.377	0	0
ENSSSCT00000055383.1	936	607.377	0	0
ENSSSCT00000006440.5	1159	830.354	0	0
ENSSSCT00000039853.3	3075	2746.35	0	0
ENSSSCT00000075544.1	2162	1833.35	0	0
ENSSSCT00000106739.1	918	589.398	0	0
ENSSSCT00000094696.1	1287	958.354	2083	155.027
ENSSSCT00000074527.1	936	607.377	0	0
ENSSSCT00000095412.1	936	607.377	0	0
ENSSSCT00000057638.3	1661	1332.35	24.5189	1.31258
ENSSSCT00000052749.3	2706	2377.35	12	0.360024
ENSSSCT00000072436.1	1410	1081.35	0	0
ENSSSCT00000100367.1	510	186.9	1	0.381622
ENSSSCT00000064678.2	936	607.377	0	0
ENSSSCT00000097296.1	3397	3068.35	0	0
ENSSSCT00000093882.1	636	308.069	0	0
ENSSSCT00000061389.3	1622	1293.35	795	43.8423
ENSSSCT00000047659.2	240	46.1803	0	0
ENSSSCT00000083630.1	936	607.377	0	0
ENSSSCT00000071514.2	1650	1321.35	29.862	1.61192
ENSSSCT00000101381.1	777	448.518	16.8984	2.68726
ENSSSCT00000031202.3	1682	1353.35	44.1016	2.32427
ENSSSCT00000099316.1	1042	713.354	0	0
ENSSSCT00000058956.3	1192	863.354	0	0
ENSSSCT00000054707.3	1102	773.354	0	0
ENSSSCT00000096294.1	1027	698.354	0	0
ENSSSCT00000061829.3	1975	1646.35	10.8483	0.469981
ENSSSCT00000028884.4	2948	2619.35	95.2875	2.59469
ENSSSCT00000048674.3	4533	4204.35	3163.72	53.6713
ENSSSCT00000059744.3	7520	7191.35	0	0
ENSSSCT00000029625.4	9608	9279.35	320.589	2.46419
ENSSSCT00000060930.3	9476	9147.35	918.913	7.1651
ENSSSCT00000013516.4	2433	2104.35	128	4.33845
ENSSSCT00000049889.2	6954	6625.35	0	0
ENSSSCT00000104902.1	939	610.377	0	0
ENSSSCT00000053946.2	963	634.377	0	0
ENSSSCT00000026503.4	2569	2240.35	140.498	4.47299
ENSSSCT00000022992.3	906	577.398	0	0
ENSSSCT00000062135.3	2600	2271.35	4	0.125608
ENSSSCT00000043243.3	2678	2349.35	0	0
ENSSSCT00000045677.3	2768	2439.35	0	0
ENSSSCT00000086242.2	2050	1721.35	0	0
ENSSSCT00000038861.3	3102	2773.35	0	0
ENSSSCT00000077906.2	3072	2743.35	0	0
ENSSSCT00000103189.1	3057	2728.35	0	0
ENSSSCT00000087031.2	3033	2704.35	0	0
ENSSSCT00000093296.1	2952	2623.35	0	0
ENSSSCT00000055141.2	936	607.377	0	0
ENSSSCT00000049687.2	912	583.398	0	0
ENSSSCT00000037750.3	843	514.417	0	0
ENSSSCT00000082986.1	936	607.377	0	0
ENSSSCT00000040865.1	915	586.398	0	0
ENSSSCT00000062219.2	819	490.452	0	0
ENSSSCT00000058071.3	753	424.533	0	0
ENSSSCT00000054418.2	927	598.377	0	0
ENSSSCT00000041919.1	945	616.377	0	0
ENSSSCT00000105506.1	1860	1531.35	33.8771	1.57788
ENSSSCT00000035619.3	1863	1534.35	0	0
ENSSSCT00000049350.3	3176	2847.35	5	0.125248
ENSSSCT00000042464.2	4790	4461.35	0	0
ENSSSCT00000061908.2	6204	5875.35	0	0
ENSSSCT00000100236.1	3322	2993.35	4.54851	0.108381
ENSSSCT00000038342.3	3077	2748.35	34.8819	0.905255
ENSSSCT00000056515.3	4216	3887.35	118.762	2.17905
ENSSSCT00000076132.2	5190	4861.35	167.107	2.45178
ENSSSCT00000077611.1	3252	2923.35	1.55599	0.0379637
ENSSSCT00000093015.1	249	50.2255	0	0
ENSSSCT00000052290.2	474	156.087	0	0
ENSSSCT00000099894.1	366	89.6285	0	0
ENSSSCT00000093647.1	378	94.818	0	0
ENSSSCT00000042070.3	2175	1846.35	0	0
ENSSSCT00000096278.1	411	111.545	0	0
ENSSSCT00000051275.2	510	186.9	0	0
ENSSSCT00000067533.1	1575	1246.35	0	0
ENSSSCT00000043691.2	978	649.354	1.12243	0.123288
ENSSSCT00000063273.2	1023	694.354	0	0
ENSSSCT00000088994.2	1722	1393.35	0	0
ENSSSCT00000076027.2	1683	1354.35	0	0
ENSSSCT00000060315.3	2153	1824.35	0	0
ENSSSCT00000064056.3	2027	1698.35	0	0
ENSSSCT00000078243.2	1985	1656.35	0	0
ENSSSCT00000069175.2	2171	1842.35	0	0
ENSSSCT00000090125.2	1985	1656.35	0	0
ENSSSCT00000066861.2	1982	1653.35	0	0
ENSSSCT00000063139.2	5081	4752.35	0	0
ENSSSCT00000037753.1	927	598.377	0	0
ENSSSCT00000027608.4	789	460.501	0	0
ENSSSCT00000094130.1	939	610.377	0	0
ENSSSCT00000047022.1	996	667.354	0	0
ENSSSCT00000053645.1	948	619.377	0	0
ENSSSCT00000065870.1	381	96.2055	0	0
ENSSSCT00000048260.2	906	577.398	0	0
ENSSSCT00000096339.1	795	466.452	0	0
ENSSSCT00000030107.4	657	328.877	0	0
ENSSSCT00000070318.2	651	322.935	0	0
ENSSSCT00000092139.1	963	634.377	0	0
ENSSSCT00000064082.1	939	610.377	0	0
ENSSSCT00000053385.3	336	79.767	0	0
ENSSSCT00000043493.1	939	610.377	0	0
ENSSSCT00000100943.1	930	601.377	0	0
ENSSSCT00000057066.3	683	354.709	0	0
ENSSSCT00000052021.3	336	79.767	0	0
ENSSSCT00000105059.1	957	628.377	0	0
ENSSSCT00000047970.1	963	634.377	0	0
ENSSSCT00000041505.2	981	652.354	0	0
ENSSSCT00000041404.2	927	598.377	0	0
ENSSSCT00000045255.2	933	604.377	0	0
ENSSSCT00000031577.3	945	616.377	0	0
ENSSSCT00000047916.2	459	144.349	0	0
ENSSSCT00000035967.4	2169	1840.35	0	0
ENSSSCT00000044736.3	1260	931.354	20.8774	1.59884
ENSSSCT00000065762.3	3370	3041.35	1	0.0234518
ENSSSCT00000104640.1	3456	3127.35	0	0
ENSSSCT00000079493.2	3435	3106.35	0	0
ENSSSCT00000091744.1	892	563.398	0	0
ENSSSCT00000096442.1	5097	4768.35	0	0
ENSSSCT00000045251.3	999	670.354	29.3429	3.12207
ENSSSCT00000047800.3	1590	1261.35	0	0
ENSSSCT00000066138.2	945	616.377	0	0
ENSSSCT00000104175.1	1179	850.354	0	0
ENSSSCT00000022749.4	1397	1068.35	0	0
ENSSSCT00000106393.1	714	385.604	0	0
ENSSSCT00000105175.1	966	637.377	0	0
ENSSSCT00000094398.1	1059	730.354	0	0
