target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	66.3663	0	0
ENSSSCT00000078200.1	291	66.3663	0	0
ENSSSCT00000070967.1	291	66.3663	0	0
ENSSSCT00000038066.2	288	64.5243	1	0.970977
ENSSSCT00000060400.2	285	62.6993	0	0
ENSSSCT00000032004.3	300	72.4211	1	0.865102
ENSSSCT00000069631.1	285	62.6993	0	0
ENSSSCT00000084172.1	591	342.434	1	0.18296
ENSSSCT00000010999.5	939	689.912	0	0
ENSSSCT00000019660.4	955	705.912	118958	10557.8
ENSSSCT00000019664.4	1042	792.839	77977	6161.89
ENSSSCT00000019670.1	1545	1295.84	1.23827e+06	59868.1
ENSSSCT00000019673.1	688	439.11	274965	39231.6
ENSSSCT00000019675.1	204	26.2327	15312	36569.8
ENSSSCT00000019676.1	681	432.125	216621	31406.8
ENSSSCT00000019677.1	784	535.015	360866	42258.3
ENSSSCT00000019679.3	346	107.034	19442	11380.3
ENSSSCT00000019681.2	297	70.3766	34040	30303.6
ENSSSCT00000019682.3	1378	1128.84	157778	8756.83
ENSSSCT00000019686.3	1821	1571.84	88830	3540.66
ENSSSCT00000019687.1	528	279.88	14370	3216.75
ENSSSCT00000019689.3	1140	890.839	152909	10753.9
ENSSSCT00000099167.1	918	668.935	0	0
ENSSSCT00000091307.1	939	689.912	0	0
ENSSSCT00000046204.2	939	689.912	0	0
ENSSSCT00000073435.1	240	39.6949	0	0
ENSSSCT00000072658.1	939	689.912	0	0
ENSSSCT00000102462.1	423	177.188	0	0
ENSSSCT00000040563.4	1624	1374.84	0	0
ENSSSCT00000047353.2	1143	893.839	0	0
ENSSSCT00000104769.1	1398	1148.84	0	0
ENSSSCT00000103607.1	1176	926.839	0	0
ENSSSCT00000097872.1	1125	875.839	0	0
ENSSSCT00000056752.3	3244	2994.84	38.0069	0.795098
ENSSSCT00000056762.3	3471	3221.84	47.5382	0.924424
ENSSSCT00000096492.1	924	674.935	0	0
ENSSSCT00000103627.1	1176	926.839	0	0
ENSSSCT00000100545.1	1398	1148.84	0	0
ENSSSCT00000079227.1	1398	1148.84	0	0
ENSSSCT00000080413.2	1152	902.839	0	0
ENSSSCT00000040927.2	498	250.325	0	0
ENSSSCT00000074869.2	2764	2514.84	0	0
ENSSSCT00000063508.3	402	157.125	0	0
ENSSSCT00000100361.1	2163	1913.84	5.66896	0.18558
ENSSSCT00000095067.1	900	650.935	0	0
ENSSSCT00000038958.2	2079	1829.84	0	0
ENSSSCT00000082576.1	453	206.233	3	0.911373
ENSSSCT00000048930.2	2079	1829.84	0	0
ENSSSCT00000062908.2	951	701.912	0	0
ENSSSCT00000045484.3	1729	1479.84	10.5941	0.448521
ENSSSCT00000051712.3	3204	2954.84	18.2718	0.387417
ENSSSCT00000076493.1	770	521.015	2	0.240498
ENSSSCT00000035684.4	522	273.944	0	0
ENSSSCT00000062384.1	522	273.944	0	0
ENSSSCT00000044872.1	441	194.559	0	0
ENSSSCT00000041794.1	435	188.796	0	0
ENSSSCT00000051780.2	5708	5458.84	6	0.0688626
ENSSSCT00000106884.1	393	148.68	4.29015	1.8078
ENSSSCT00000105743.1	1053	803.839	0	0
ENSSSCT00000054823.3	1041	791.839	6.66839	0.527614
ENSSSCT00000051915.2	927	677.912	0	0
ENSSSCT00000082557.2	1282	1032.84	0	0
ENSSSCT00000064112.3	1276	1026.84	3.18765	0.194492
ENSSSCT00000100226.1	1183	933.839	82.1353	5.51049
ENSSSCT00000062158.2	552	303.659	0	0
ENSSSCT00000013322.5	1915	1665.84	1955.58	73.5488
ENSSSCT00000063424.3	2634	2384.84	0	0
ENSSSCT00000046322.2	4392	4142.84	165.738	2.50644
ENSSSCT00000013323.4	5089	4839.84	414.481	5.36545
ENSSSCT00000045348.2	8217	7967.84	48.3642	0.380291
ENSSSCT00000103634.1	948	698.912	0	0
ENSSSCT00000010416.5	3303	3053.84	0	0
ENSSSCT00000096504.1	3599	3349.84	0	0
ENSSSCT00000054748.3	3605	3355.84	0	0
ENSSSCT00000053874.2	987	737.864	0	0
ENSSSCT00000098136.1	519	270.98	0	0
ENSSSCT00000064380.2	372	129.522	0	0
ENSSSCT00000033772.4	557	308.609	0	0
ENSSSCT00000014432.3	930	680.912	0	0
ENSSSCT00000095963.1	3048	2798.84	2.05818	0.046072
ENSSSCT00000054731.3	2148	1898.84	19.7499	0.651643
ENSSSCT00000061495.2	954	704.912	0	0
ENSSSCT00000038050.2	927	677.912	0	0
ENSSSCT00000084775.1	954	704.912	0	0
ENSSSCT00000054929.3	945	695.912	0	0
ENSSSCT00000083016.1	933	683.912	0	0
ENSSSCT00000106904.1	954	704.912	0	0
ENSSSCT00000058052.3	1242	992.839	0	0
ENSSSCT00000103398.1	954	704.912	0	0
ENSSSCT00000060080.3	891	641.956	0	0
ENSSSCT00000079788.1	879	629.977	0	0
ENSSSCT00000065393.1	954	704.912	0	0
ENSSSCT00000066233.1	942	692.912	0	0
ENSSSCT00000038428.3	4061	3811.84	4.75117	0.0780905
ENSSSCT00000106722.1	4123	3873.84	13.5402	0.218986
ENSSSCT00000038613.2	933	683.912	0	0
ENSSSCT00000086017.1	6515	6265.84	3.01504	0.0301472
ENSSSCT00000094411.1	918	668.935	0	0
ENSSSCT00000093195.1	939	689.912	0	0
ENSSSCT00000060483.3	2989	2739.84	8.42466	0.192646
ENSSSCT00000044015.3	3606	3356.84	56.6555	1.05741
ENSSSCT00000098151.1	906	656.935	0	0
ENSSSCT00000099877.1	939	689.912	0	0
ENSSSCT00000055383.1	936	686.912	0	0
ENSSSCT00000006440.5	1159	909.839	0	0
ENSSSCT00000039853.3	3075	2825.84	0	0
ENSSSCT00000075544.1	2162	1912.84	0	0
ENSSSCT00000106739.1	918	668.935	0	0
ENSSSCT00000094696.1	1287	1037.84	2151	129.85
ENSSSCT00000074527.1	936	686.912	0	0
ENSSSCT00000095412.1	936	686.912	0	0
ENSSSCT00000057638.3	1661	1411.84	7.92798	0.351811
ENSSSCT00000052749.3	2706	2456.84	21	0.535519
ENSSSCT00000072436.1	1410	1160.84	0	0
ENSSSCT00000100367.1	510	262.104	2	0.478067
ENSSSCT00000064678.2	936	686.912	0	0
ENSSSCT00000097296.1	3397	3147.84	0	0
ENSSSCT00000093882.1	636	387.244	0	0
ENSSSCT00000061389.3	1622	1372.84	926	42.2594
ENSSSCT00000047659.2	240	39.6949	0	0
ENSSSCT00000083630.1	936	686.912	0	0
ENSSSCT00000071514.2	1650	1400.84	26.36	1.17893
ENSSSCT00000101381.1	777	528.015	8.90295	1.05638
ENSSSCT00000031202.3	1682	1432.84	34.097	1.49091
ENSSSCT00000099316.1	1042	792.839	0	0
ENSSSCT00000058956.3	1192	942.839	0	0
ENSSSCT00000054707.3	1102	852.839	0	0
ENSSSCT00000096294.1	1027	777.839	0	0
ENSSSCT00000061829.3	1975	1725.84	7.81114	0.283561
ENSSSCT00000028884.4	2948	2698.84	94.8764	2.20249
ENSSSCT00000048674.3	4533	4283.84	2135.14	31.2267
ENSSSCT00000059744.3	7520	7270.84	0	0
ENSSSCT00000029625.4	9608	9358.84	180.456	1.20804
ENSSSCT00000060930.3	9476	9226.84	879.582	5.9725
ENSSSCT00000013516.4	2433	2183.84	110	3.15576
ENSSSCT00000049889.2	6954	6704.84	2	0.0186885
ENSSSCT00000104902.1	939	689.912	0	0
ENSSSCT00000053946.2	963	713.912	0	0
ENSSSCT00000026503.4	2569	2319.84	71.962	1.94347
ENSSSCT00000022992.3	906	656.935	0	0
ENSSSCT00000062135.3	2600	2350.84	8	0.213206
ENSSSCT00000043243.3	2678	2428.84	0	0
ENSSSCT00000045677.3	2768	2518.84	0	0
ENSSSCT00000086242.2	2050	1800.84	0	0
ENSSSCT00000038861.3	3102	2852.84	0	0
ENSSSCT00000077906.2	3072	2822.84	0	0
ENSSSCT00000103189.1	3057	2807.84	0	0
ENSSSCT00000087031.2	3033	2783.84	0	0
ENSSSCT00000093296.1	2952	2702.84	0	0
ENSSSCT00000055141.2	936	686.912	0	0
ENSSSCT00000049687.2	912	662.935	0	0
ENSSSCT00000037750.3	843	593.977	0	0
ENSSSCT00000082986.1	936	686.912	0	0
ENSSSCT00000040865.1	915	665.935	0	0
ENSSSCT00000062219.2	819	569.996	0	0
ENSSSCT00000058071.3	753	504.032	0	0
ENSSSCT00000054418.2	927	677.912	0	0
ENSSSCT00000041919.1	945	695.912	0	0
