target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	55.5656	0	0
ENSSSCT00000078200.1	291	55.5656	0	0
ENSSSCT00000070967.1	291	55.5656	0	0
ENSSSCT00000038066.2	288	54.6088	0	0
ENSSSCT00000060400.2	285	53.7082	0	0
ENSSSCT00000032004.3	300	58.4845	0	0
ENSSSCT00000069631.1	285	53.7082	0	0
ENSSSCT00000084172.1	591	285.467	0	0
ENSSSCT00000010999.5	939	632.553	0	0
ENSSSCT00000019660.4	955	648.553	90528	8760.19
ENSSSCT00000019664.4	1042	735.529	46778	3991.33
ENSSSCT00000019670.1	1545	1238.53	776736	39359
ENSSSCT00000019673.1	688	381.785	155871	25622.6
ENSSSCT00000019675.1	204	31.5741	3899	7749.94
ENSSSCT00000019676.1	681	374.798	111154	18612.5
ENSSSCT00000019677.1	784	477.594	264826	34799.9
ENSSSCT00000019679.3	346	78.2834	9941	7969.6
ENSSSCT00000019681.2	297	57.4961	15941	17400.2
ENSSSCT00000019682.3	1378	1071.53	116523	6824.71
ENSSSCT00000019686.3	1821	1514.53	53553	2219.13
ENSSSCT00000019687.1	528	223.485	6366	1787.7
ENSSSCT00000019689.3	1140	833.529	92353	6953.55
ENSSSCT00000099167.1	918	611.553	0	0
ENSSSCT00000091307.1	939	632.553	0	0
ENSSSCT00000046204.2	939	632.553	0	0
ENSSSCT00000073435.1	240	42.0305	0	0
ENSSSCT00000072658.1	939	632.553	0	0
ENSSSCT00000102462.1	423	129.184	0	0
ENSSSCT00000040563.4	1624	1317.53	0	0
ENSSSCT00000047353.2	1143	836.529	0	0
ENSSSCT00000104769.1	1398	1091.53	0	0
ENSSSCT00000103607.1	1176	869.529	0	0
ENSSSCT00000097872.1	1125	818.529	0	0
ENSSSCT00000056752.3	3244	2937.53	43.116	0.921154
ENSSSCT00000056762.3	3471	3164.53	64.3348	1.27589
ENSSSCT00000096492.1	924	617.553	0	0
ENSSSCT00000103627.1	1176	869.529	0	0
ENSSSCT00000100545.1	1398	1091.53	0	0
ENSSSCT00000079227.1	1398	1091.53	0	0
ENSSSCT00000080413.2	1152	845.529	0	0
ENSSSCT00000040927.2	498	194.886	1	0.322029
ENSSSCT00000074869.2	2764	2457.53	0	0
ENSSSCT00000063508.3	402	112.982	0	0
ENSSSCT00000100361.1	2163	1856.53	0	0
ENSSSCT00000095067.1	900	593.553	0	0
ENSSSCT00000038958.2	2079	1772.53	0	0
ENSSSCT00000082576.1	453	154.133	2	0.814349
ENSSSCT00000048930.2	2079	1772.53	0	0
ENSSSCT00000062908.2	951	644.553	0	0
ENSSSCT00000045484.3	1729	1422.53	3.12063	0.137676
ENSSSCT00000051712.3	3204	2897.53	9.1267	0.19768
ENSSSCT00000076493.1	770	463.594	0	0
ENSSSCT00000035684.4	522	217.731	0	0
ENSSSCT00000062384.1	522	217.731	0	0
ENSSSCT00000044872.1	441	143.8	0	0
ENSSSCT00000041794.1	435	138.824	0	0
ENSSSCT00000051780.2	5708	5401.53	3	0.0348563
ENSSSCT00000106884.1	393	106.682	1.86348	1.09625
ENSSSCT00000105743.1	1053	746.529	0	0
ENSSSCT00000054823.3	1041	734.529	5.84959	0.499796
ENSSSCT00000051915.2	927	620.553	0	0
ENSSSCT00000082557.2	1282	975.529	0	0
ENSSSCT00000064112.3	1276	969.529	0	0
ENSSSCT00000100226.1	1183	876.529	35.5153	2.54288
ENSSSCT00000062158.2	552	246.942	0	0
ENSSSCT00000013322.5	1915	1608.53	2460.62	96.0047
ENSSSCT00000063424.3	2634	2327.53	0	0
ENSSSCT00000046322.2	4392	4085.53	318.385	4.89081
ENSSSCT00000013323.4	5089	4782.53	227.898	2.9906
ENSSSCT00000045348.2	8217	7910.53	21.2687	0.168738
ENSSSCT00000103634.1	948	641.553	0	0
ENSSSCT00000010416.5	3303	2996.53	0	0
ENSSSCT00000096504.1	3599	3292.53	0	0
ENSSSCT00000054748.3	3605	3298.53	0	0
ENSSSCT00000053874.2	987	680.553	0	0
ENSSSCT00000098136.1	519	214.855	0	0
ENSSSCT00000064380.2	372	92.9643	0	0
ENSSSCT00000033772.4	557	251.889	0	0
ENSSSCT00000014432.3	930	623.553	0	0
ENSSSCT00000095963.1	3048	2741.53	1.77621	0.0406609
ENSSSCT00000054731.3	2148	1841.53	0	0
ENSSSCT00000061495.2	954	647.553	0	0
ENSSSCT00000038050.2	927	620.553	0	0
ENSSSCT00000084775.1	954	647.553	0	0
ENSSSCT00000054929.3	945	638.553	0	0
ENSSSCT00000083016.1	933	626.553	0	0
ENSSSCT00000106904.1	954	647.553	0	0
ENSSSCT00000058052.3	1242	935.529	0	0
ENSSSCT00000103398.1	954	647.553	0	0
ENSSSCT00000060080.3	891	584.553	0	0
ENSSSCT00000079788.1	879	572.553	0	0
ENSSSCT00000065393.1	954	647.553	0	0
ENSSSCT00000066233.1	942	635.553	0	0
ENSSSCT00000038428.3	4061	3754.53	4.55615	0.0761586
ENSSSCT00000106722.1	4123	3816.53	4.46348	0.0733975
ENSSSCT00000038613.2	933	626.553	0	0
ENSSSCT00000086017.1	6515	6208.53	0	0
ENSSSCT00000094411.1	918	611.553	0	0
ENSSSCT00000093195.1	939	632.553	0	0
ENSSSCT00000060483.3	2989	2682.53	33.1178	0.774806
ENSSSCT00000044015.3	3606	3299.53	48.7272	0.926821
ENSSSCT00000098151.1	906	599.553	0	0
ENSSSCT00000099877.1	939	632.553	0	0
ENSSSCT00000055383.1	936	629.553	0	0
ENSSSCT00000006440.5	1159	852.529	0	0
ENSSSCT00000039853.3	3075	2768.53	0	0
ENSSSCT00000075544.1	2162	1855.53	0	0
ENSSSCT00000106739.1	918	611.553	0	0
ENSSSCT00000094696.1	1287	980.529	2436	155.917
ENSSSCT00000074527.1	936	629.553	0	0
ENSSSCT00000095412.1	936	629.553	0	0
ENSSSCT00000057638.3	1661	1354.53	15.964	0.739655
ENSSSCT00000052749.3	2706	2399.53	20	0.523095
ENSSSCT00000072436.1	1410	1103.53	0	0
ENSSSCT00000100367.1	510	206.241	1	0.3043
ENSSSCT00000064678.2	936	629.553	0	0
ENSSSCT00000097296.1	3397	3090.53	0	0
ENSSSCT00000093882.1	636	330.01	0	0
ENSSSCT00000061389.3	1622	1315.53	904	43.1265
ENSSSCT00000047659.2	240	42.0305	0	0
ENSSSCT00000083630.1	936	629.553	0	0
ENSSSCT00000071514.2	1650	1343.53	17.1026	0.798897
ENSSSCT00000101381.1	777	470.594	12.5935	1.67949
ENSSSCT00000031202.3	1682	1375.53	14.4078	0.65736
ENSSSCT00000099316.1	1042	735.529	0	0
ENSSSCT00000058956.3	1192	885.529	0	0
ENSSSCT00000054707.3	1102	795.529	0	0
ENSSSCT00000096294.1	1027	720.529	0	0
ENSSSCT00000061829.3	1975	1668.53	5.4908	0.206528
ENSSSCT00000028884.4	2948	2641.53	53.0622	1.26068
ENSSSCT00000048674.3	4533	4226.53	2676.45	39.7421
ENSSSCT00000059744.3	7520	7213.53	0	0
ENSSSCT00000029625.4	9608	9301.53	25.5131	0.172141
ENSSSCT00000060930.3	9476	9169.53	926.736	6.34287
