target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	60.9578	0	0
ENSSSCT00000078200.1	291	60.9578	0	0
ENSSSCT00000070967.1	291	60.9578	0	0
ENSSSCT00000038066.2	288	60.0905	0	0
ENSSSCT00000060400.2	285	59.0812	1	1.10897
ENSSSCT00000032004.3	300	63.8037	1	1.02689
ENSSSCT00000069631.1	285	59.0812	1	1.10897
ENSSSCT00000084172.1	591	271.183	1	0.241606
ENSSSCT00000010999.5	939	618.421	0	0
ENSSSCT00000019660.4	955	634.421	67222	6942.32
ENSSSCT00000019664.4	1042	721.374	45979	4176.09
ENSSSCT00000019670.1	1545	1224.37	820798	43923.1
ENSSSCT00000019673.1	688	367.642	119507	21298
ENSSSCT00000019675.1	204	30.8736	2893	6139.48
ENSSSCT00000019676.1	681	360.655	82388	14967.2
ENSSSCT00000019677.1	784	463.517	241307	34109.5
ENSSSCT00000019679.3	346	79.1864	8245	6821.98
ENSSSCT00000019681.2	297	63.0035	10871	11305.1
ENSSSCT00000019682.3	1378	1057.37	89995	5576.48
ENSSSCT00000019686.3	1821	1500.37	56655	2474.05
ENSSSCT00000019687.1	528	210.021	5758	1796.3
ENSSSCT00000019689.3	1140	819.374	80431	6431.49
ENSSSCT00000099167.1	918	597.421	0	0
ENSSSCT00000091307.1	939	618.421	0	0
ENSSSCT00000046204.2	939	618.421	0	0
ENSSSCT00000073435.1	240	44.1337	0	0
ENSSSCT00000072658.1	939	618.421	0	0
ENSSSCT00000102462.1	423	121.585	0	0
ENSSSCT00000040563.4	1624	1303.37	0	0
ENSSSCT00000047353.2	1143	822.374	0	0
ENSSSCT00000104769.1	1398	1077.37	0	0
ENSSSCT00000103607.1	1176	855.374	0	0
ENSSSCT00000097872.1	1125	804.374	0	0
ENSSSCT00000056752.3	3244	2923.37	0	0
ENSSSCT00000056762.3	3471	3150.37	90	1.87176
ENSSSCT00000096492.1	924	603.421	1.02506	0.111301
ENSSSCT00000103627.1	1176	855.374	0	0
ENSSSCT00000100545.1	1398	1077.37	0	0
ENSSSCT00000079227.1	1398	1077.37	0	0
ENSSSCT00000080413.2	1152	831.374	0	0
ENSSSCT00000040927.2	498	182.58	1	0.358854
ENSSSCT00000074869.2	2764	2443.37	2.0455	0.0548506
ENSSSCT00000063508.3	402	107.267	0	0
ENSSSCT00000100361.1	2163	1842.37	1	0.0355625
ENSSSCT00000095067.1	900	579.442	0	0
ENSSSCT00000038958.2	2079	1758.37	0	0
ENSSSCT00000082576.1	453	144.139	1	0.454559
ENSSSCT00000048930.2	2079	1758.37	0	0
ENSSSCT00000062908.2	951	630.421	0	0
ENSSSCT00000045484.3	1729	1408.37	0	0
ENSSSCT00000051712.3	3204	2883.37	9.66423	0.219602
ENSSSCT00000076493.1	770	449.534	0	0
ENSSSCT00000035684.4	522	204.393	0	0
ENSSSCT00000062384.1	522	204.393	0	0
ENSSSCT00000044872.1	441	134.897	0	0
ENSSSCT00000041794.1	435	130.374	0	0
ENSSSCT00000051780.2	5708	5387.37	7.01453	0.0853085
ENSSSCT00000106884.1	393	101.674	2.30025	1.4823
ENSSSCT00000105743.1	1053	732.374	0	0
ENSSSCT00000054823.3	1041	720.374	16.3007	1.48258
ENSSSCT00000051915.2	927	606.421	0	0
ENSSSCT00000082557.2	1282	961.374	0	0
ENSSSCT00000064112.3	1276	955.374	0	0
ENSSSCT00000100226.1	1183	862.374	40.5259	3.07898
ENSSSCT00000062158.2	552	233.064	0	0
ENSSSCT00000013322.5	1915	1594.37	1971	80.9966
ENSSSCT00000063424.3	2634	2313.37	0	0
ENSSSCT00000046322.2	4392	4071.37	0.0171137	0.000275406
ENSSSCT00000013323.4	5089	4768.37	397.964	5.4682
ENSSSCT00000045348.2	8217	7896.37	46.0187	0.381836
ENSSSCT00000103634.1	948	627.421	0	0
ENSSSCT00000010416.5	3303	2982.37	0	0
ENSSSCT00000096504.1	3599	3278.37	0	0
ENSSSCT00000054748.3	3605	3284.37	0	0
ENSSSCT00000053874.2	987	666.374	0	0
ENSSSCT00000098136.1	519	201.535	0	0
ENSSSCT00000064380.2	372	90.5115	0	0
ENSSSCT00000033772.4	557	237.927	0	0
ENSSSCT00000014432.3	930	609.421	0	0
ENSSSCT00000095963.1	3048	2727.37	1.8104	0.0434911
ENSSSCT00000054731.3	2148	1827.37	0	0
ENSSSCT00000061495.2	954	633.421	0	0
ENSSSCT00000038050.2	927	606.421	0	0
ENSSSCT00000084775.1	954	633.421	0	0
ENSSSCT00000054929.3	945	624.421	0	0
ENSSSCT00000083016.1	933	612.421	0	0
ENSSSCT00000106904.1	954	633.421	0	0
ENSSSCT00000058052.3	1242	921.374	1.08285	0.0770018
ENSSSCT00000103398.1	954	633.421	0	0
ENSSSCT00000060080.3	891	570.442	0	0
ENSSSCT00000079788.1	879	558.442	0	0
ENSSSCT00000065393.1	954	633.421	0	0
ENSSSCT00000066233.1	942	621.421	0	0
ENSSSCT00000038428.3	4061	3740.37	0	0
ENSSSCT00000106722.1	4123	3802.37	32.4002	0.558294
ENSSSCT00000038613.2	933	612.421	0	0
ENSSSCT00000086017.1	6515	6194.37	3.01995	0.0319428
ENSSSCT00000094411.1	918	597.421	0	0
ENSSSCT00000093195.1	939	618.421	0	0
ENSSSCT00000060483.3	2989	2668.37	5.45143	0.133855
ENSSSCT00000044015.3	3606	3285.37	62.3805	1.24404
ENSSSCT00000098151.1	906	585.421	0	0
ENSSSCT00000099877.1	939	618.421	0	0
ENSSSCT00000055383.1	936	615.421	0	0
ENSSSCT00000006440.5	1159	838.374	0	0
ENSSSCT00000039853.3	3075	2754.37	0	0
ENSSSCT00000075544.1	2162	1841.37	0	0
ENSSSCT00000106739.1	918	597.421	0	0
ENSSSCT00000094696.1	1287	966.374	3616	245.162
ENSSSCT00000074527.1	936	615.421	0	0
ENSSSCT00000095412.1	936	615.421	0	0
ENSSSCT00000057638.3	1661	1340.37	11.4133	0.557901
ENSSSCT00000052749.3	2706	2385.37	48	1.31842
ENSSSCT00000072436.1	1410	1089.37	0	0
ENSSSCT00000100367.1	510	193.275	2	0.677993
ENSSSCT00000064678.2	936	615.421	0	0
ENSSSCT00000097296.1	3397	3076.37	0	0
ENSSSCT00000093882.1	636	315.874	0	0
ENSSSCT00000061389.3	1622	1301.37	659	33.1783
ENSSSCT00000047659.2	240	44.1337	0	0
ENSSSCT00000083630.1	936	615.421	0	0
ENSSSCT00000071514.2	1650	1329.37	29.8687	1.47211
ENSSSCT00000101381.1	777	456.534	14.1951	2.03721
ENSSSCT00000031202.3	1682	1361.37	34.8049	1.67507
ENSSSCT00000099316.1	1042	721.374	0	0
ENSSSCT00000058956.3	1192	871.374	0	0
ENSSSCT00000054707.3	1102	781.374	0	0
ENSSSCT00000096294.1	1027	706.374	0	0
ENSSSCT00000061829.3	1975	1654.37	9.89214	0.391766
ENSSSCT00000028884.4	2948	2627.37	102.069	2.54532
ENSSSCT00000048674.3	4533	4212.37	3198.91	49.7561
ENSSSCT00000059744.3	7520	7199.37	0	0
ENSSSCT00000029625.4	9608	9287.37	113.901	0.803536
ENSSSCT00000060930.3	9476	9155.37	865.173	6.19152
ENSSSCT00000013516.4	2433	2112.37	120	3.72204
ENSSSCT00000049889.2	6954	6633.37	0	0
ENSSSCT00000104902.1	939	618.421	0	0
ENSSSCT00000053946.2	963	642.398	0	0
ENSSSCT00000026503.4	2569	2248.37	73.9256	2.15425
ENSSSCT00000022992.3	906	585.421	0	0
ENSSSCT00000062135.3	2600	2279.37	0	0
ENSSSCT00000043243.3	2678	2357.37	0	0
ENSSSCT00000045677.3	2768	2447.37	4.50713	0.120662
ENSSSCT00000086242.2	2050	1729.37	0	0
