target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	67.4779	0	0
ENSSSCT00000078200.1	291	67.4779	0	0
ENSSSCT00000070967.1	291	67.4779	0	0
ENSSSCT00000038066.2	288	65.4234	0	0
ENSSSCT00000060400.2	285	63.3119	2	2.07461
ENSSSCT00000032004.3	300	73.998	5	4.43753
ENSSSCT00000069631.1	285	63.3119	0	0
ENSSSCT00000084172.1	591	351.359	2	0.373827
ENSSSCT00000010999.5	939	698.834	1.22351	0.11498
ENSSSCT00000019660.4	955	714.834	67625	6212.87
ENSSSCT00000019664.4	1042	801.834	45052	3689.95
ENSSSCT00000019670.1	1545	1304.83	674971	33971.9
ENSSSCT00000019673.1	688	448.022	164305	24084.8
ENSSSCT00000019675.1	204	25.8611	7501	19048.6
ENSSSCT00000019676.1	681	441.022	152787	22751.9
ENSSSCT00000019677.1	784	543.919	232576	28081.6
ENSSSCT00000019679.3	346	111.88	14845	8714.05
ENSSSCT00000019681.2	297	71.8157	13194	12065.6
ENSSSCT00000019682.3	1378	1137.83	96046	5543.59
ENSSSCT00000019686.3	1821	1580.83	45178	1876.86
ENSSSCT00000019687.1	528	288.618	15687	3569.5
ENSSSCT00000019689.3	1140	899.834	96026	7008.37
ENSSSCT00000099167.1	918	677.834	0	0
ENSSSCT00000091307.1	939	698.834	0	0
ENSSSCT00000046204.2	939	698.834	0	0
ENSSSCT00000073435.1	240	38.6008	0	0
ENSSSCT00000072658.1	939	698.834	0	0
ENSSSCT00000102462.1	423	184.94	0	0
ENSSSCT00000040563.4	1624	1383.83	0	0
ENSSSCT00000047353.2	1143	902.834	0	0
ENSSSCT00000104769.1	1398	1157.83	0	0
ENSSSCT00000103607.1	1176	935.834	0	0
ENSSSCT00000097872.1	1125	884.834	0	0
ENSSSCT00000056752.3	3244	3003.83	81.912	1.79086
ENSSSCT00000056762.3	3471	3230.83	53.7858	1.09331
ENSSSCT00000096492.1	924	683.834	0	0
ENSSSCT00000103627.1	1176	935.834	0	0
ENSSSCT00000100545.1	1398	1157.83	0	0
ENSSSCT00000079227.1	1398	1157.83	0	0
ENSSSCT00000080413.2	1152	911.834	0	0
ENSSSCT00000040927.2	498	258.934	0	0
ENSSSCT00000074869.2	2764	2523.83	0	0
ENSSSCT00000063508.3	402	164.457	0	0
ENSSSCT00000100361.1	2163	1922.83	4.55425	0.155549
ENSSSCT00000095067.1	900	659.857	0	0
ENSSSCT00000038958.2	2079	1838.83	0	0
ENSSSCT00000082576.1	453	214.359	1	0.306372
ENSSSCT00000048930.2	2079	1838.83	0	0
ENSSSCT00000062908.2	951	710.834	0	0
ENSSSCT00000045484.3	1729	1488.83	6.81273	0.300515
ENSSSCT00000051712.3	3204	2963.83	26.0448	0.577108
ENSSSCT00000076493.1	770	529.956	0	0
ENSSSCT00000035684.4	522	282.657	0	0
ENSSSCT00000062384.1	522	282.657	0	0
ENSSSCT00000044872.1	441	202.567	0	0
ENSSSCT00000041794.1	435	196.718	0	0
ENSSSCT00000051780.2	5708	5467.83	4	0.0480436
ENSSSCT00000106884.1	393	155.8	4.7138	1.98699
ENSSSCT00000105743.1	1053	812.834	0	0
ENSSSCT00000054823.3	1041	800.834	41.9494	3.44012
ENSSSCT00000051915.2	927	686.834	0	0
ENSSSCT00000082557.2	1282	1041.83	0	0
ENSSSCT00000064112.3	1276	1035.83	4.69624	0.297749
ENSSSCT00000100226.1	1183	942.834	73.9092	5.14818
ENSSSCT00000062158.2	552	312.506	0	0
ENSSSCT00000013322.5	1915	1674.83	2305	90.3836
ENSSSCT00000063424.3	2634	2393.83	1	0.0274345
ENSSSCT00000046322.2	4392	4151.83	158.423	2.50593
ENSSSCT00000013323.4	5089	4848.83	231.128	3.13044
ENSSSCT00000045348.2	8217	7976.83	18.4493	0.151894
ENSSSCT00000103634.1	948	707.834	0	0
ENSSSCT00000010416.5	3303	3062.83	0	0
ENSSSCT00000096504.1	3599	3358.83	0	0
ENSSSCT00000054748.3	3605	3364.83	0	0
ENSSSCT00000053874.2	987	746.834	0	0
ENSSSCT00000098136.1	519	279.686	51.2743	12.0398
ENSSSCT00000064380.2	372	135.876	0	0
ENSSSCT00000033772.4	557	317.484	0	0
ENSSSCT00000014432.3	930	689.834	0	0
ENSSSCT00000095963.1	3048	2807.83	0	0
ENSSSCT00000054731.3	2148	1907.83	22.6546	0.779841
ENSSSCT00000061495.2	954	713.834	0	0
ENSSSCT00000038050.2	927	686.834	0	0
ENSSSCT00000084775.1	954	713.834	0	0
ENSSSCT00000054929.3	945	704.834	0	0
ENSSSCT00000083016.1	933	692.834	0	0
ENSSSCT00000106904.1	954	713.834	0	0
ENSSSCT00000058052.3	1242	1001.83	1.34251	0.0880061
ENSSSCT00000103398.1	954	713.834	0	0
ENSSSCT00000060080.3	891	650.857	0	0
ENSSSCT00000079788.1	879	638.879	0	0
ENSSSCT00000065393.1	954	713.834	0	0
ENSSSCT00000066233.1	942	701.834	0	0
ENSSSCT00000038428.3	4061	3820.83	15.507	0.266539
ENSSSCT00000106722.1	4123	3882.83	20.387	0.344822
ENSSSCT00000038613.2	933	692.834	0	0
ENSSSCT00000086017.1	6515	6274.83	4.00016	0.0418664
ENSSSCT00000094411.1	918	677.834	0	0
ENSSSCT00000093195.1	939	698.834	0	0
ENSSSCT00000060483.3	2989	2748.83	19.6228	0.468816
ENSSSCT00000044015.3	3606	3365.83	63.9082	1.24697
ENSSSCT00000098151.1	906	665.834	0	0
ENSSSCT00000099877.1	939	698.834	0	0
ENSSSCT00000055383.1	936	695.834	0	0
ENSSSCT00000006440.5	1159	918.834	0	0
ENSSSCT00000039853.3	3075	2834.83	0	0
ENSSSCT00000075544.1	2162	1921.83	0	0
ENSSSCT00000106739.1	918	677.834	0	0
ENSSSCT00000094696.1	1287	1046.83	3769	236.45
ENSSSCT00000074527.1	936	695.834	0	0
ENSSSCT00000095412.1	936	695.834	0	0
ENSSSCT00000057638.3	1661	1420.83	18.0266	0.833224
ENSSSCT00000052749.3	2706	2465.83	47	1.25177
ENSSSCT00000072436.1	1410	1169.83	0	0
ENSSSCT00000100367.1	510	270.79	4	0.970105
ENSSSCT00000064678.2	936	695.834	0	0
ENSSSCT00000097296.1	3397	3156.83	1.01828	0.0211839
ENSSSCT00000093882.1	636	396.165	0	0
ENSSSCT00000061389.3	1622	1381.83	997	47.3838
ENSSSCT00000047659.2	240	38.6008	0	0
ENSSSCT00000083630.1	936	695.834	0	0
ENSSSCT00000071514.2	1650	1409.83	21.1138	0.983533
ENSSSCT00000101381.1	777	536.956	9.92678	1.21412
ENSSSCT00000031202.3	1682	1441.83	14.0732	0.641016
ENSSSCT00000099316.1	1042	801.834	0	0
ENSSSCT00000058956.3	1192	951.834	0	0
ENSSSCT00000054707.3	1102	861.834	0	0
ENSSSCT00000096294.1	1027	786.834	0	0
ENSSSCT00000061829.3	1975	1734.83	11.9819	0.453586
ENSSSCT00000028884.4	2948	2707.83	78.8616	1.91265
ENSSSCT00000048674.3	4533	4292.83	2529.16	38.6921
ENSSSCT00000059744.3	7520	7279.83	0	0
ENSSSCT00000029625.4	9608	9367.83	186.075	1.30449
ENSSSCT00000060930.3	9476	9235.83	690.591	4.91061
ENSSSCT00000013516.4	2433	2192.83	67	2.00659
ENSSSCT00000049889.2	6954	6713.83	2.002	0.0195832
ENSSSCT00000104902.1	939	698.834	0	0
ENSSSCT00000053946.2	963	722.834	0	0
ENSSSCT00000026503.4	2569	2328.83	24.3333	0.686204
ENSSSCT00000022992.3	906	665.834	0	0
ENSSSCT00000062135.3	2600	2359.83	0	0
ENSSSCT00000043243.3	2678	2437.83	0	0
ENSSSCT00000045677.3	2768	2527.83	3.66858	0.0953105
ENSSSCT00000086242.2	2050	1809.83	0	0
ENSSSCT00000038861.3	3102	2861.83	0	0
ENSSSCT00000077906.2	3072	2831.83	0	0
ENSSSCT00000103189.1	3057	2816.83	0	0
ENSSSCT00000087031.2	3033	2792.83	0	0
ENSSSCT00000093296.1	2952	2711.83	0	0
ENSSSCT00000055141.2	936	695.834	0	0
ENSSSCT00000049687.2	912	671.834	0	0
ENSSSCT00000037750.3	843	602.9	0	0
ENSSSCT00000082986.1	936	695.834	0	0
ENSSSCT00000040865.1	915	674.834	0	0
ENSSSCT00000062219.2	819	578.9	0	0
ENSSSCT00000058071.3	753	512.974	0	0
ENSSSCT00000054418.2	927	686.834	0	0
ENSSSCT00000041919.1	945	704.834	0	0
ENSSSCT00000105506.1	1860	1619.83	6.04072	0.244911
ENSSSCT00000035619.3	1863	1622.83	11.9699	0.484404
ENSSSCT00000049350.3	3176	2935.83	9	0.201327
ENSSSCT00000042464.2	4790	4549.83	0	0
ENSSSCT00000061908.2	6204	5963.83	4	0.0440479
ENSSSCT00000100236.1	3322	3081.83	5.16433	0.110051
ENSSSCT00000038342.3	3077	2836.83	39.6725	0.918431
ENSSSCT00000056515.3	4216	3975.83	61.324	1.01296
ENSSSCT00000076132.2	5190	4949.83	113.023	1.49957
ENSSSCT00000077611.1	3252	3011.83	1.14531	0.0249736
ENSSSCT00000093015.1	249	42.7265	0	0
ENSSSCT00000052290.2	474	235.144	72.4504	20.2348
ENSSSCT00000099894.1	366	130.219	67.7909	34.189
ENSSSCT00000093647.1	378	141.49	159.019	73.8098
ENSSSCT00000042070.3	2175	1934.83	0	0
ENSSSCT00000096278.1	411	173.235	2.91116	1.10362
ENSSSCT00000051275.2	510	270.79	101.698	24.6645
ENSSSCT00000067533.1	1575	1334.83	0	0
ENSSSCT00000043691.2	978	737.834	8.09869	0.720853
ENSSSCT00000063273.2	1023	782.834	0	0
ENSSSCT00000088994.2	1722	1481.83	0	0
ENSSSCT00000076027.2	1683	1442.83	0	0
ENSSSCT00000060315.3	2153	1912.83	0	0
ENSSSCT00000064056.3	2027	1786.83	0	0
ENSSSCT00000078243.2	1985	1744.83	0	0
ENSSSCT00000069175.2	2171	1930.83	0	0
ENSSSCT00000090125.2	1985	1744.83	0	0
ENSSSCT00000066861.2	1982	1741.83	0	0
ENSSSCT00000063139.2	5081	4840.83	4.14013	0.0561674
ENSSSCT00000037753.1	927	686.834	0	0
ENSSSCT00000027608.4	789	548.9	0	0
ENSSSCT00000094130.1	939	698.834	0	0
ENSSSCT00000047022.1	996	755.834	0	0
ENSSSCT00000053645.1	948	707.834	0	0
ENSSSCT00000065870.1	381	144.326	0	0
ENSSSCT00000048260.2	906	665.834	0	0
ENSSSCT00000096339.1	795	554.9	0	0
ENSSSCT00000030107.4	657	417.109	2.24306e-07	3.53168e-08
ENSSSCT00000070318.2	651	411.123	2.74346	0.438245
ENSSSCT00000092139.1	963	722.834	0	0
ENSSSCT00000064082.1	939	698.834	0	0
ENSSSCT00000053385.3	336	103.036	2	1.27477
ENSSSCT00000043493.1	939	698.834	0	0
ENSSSCT00000100943.1	930	689.834	0	0
ENSSSCT00000057066.3	683	443.022	67.0108	9.93369
ENSSSCT00000052021.3	336	103.036	0	0
ENSSSCT00000105059.1	957	716.834	0	0
ENSSSCT00000047970.1	963	722.834	0	0
ENSSSCT00000041505.2	981	740.834	0	0
ENSSSCT00000041404.2	927	686.834	0	0
ENSSSCT00000045255.2	933	692.834	0	0
ENSSSCT00000031577.3	945	704.834	0	0
ENSSSCT00000047916.2	459	220.285	0	0
ENSSSCT00000035967.4	2169	1928.83	0	0
ENSSSCT00000044736.3	1260	1019.83	20.6401	1.32914
ENSSSCT00000065762.3	3370	3129.83	0	0
ENSSSCT00000104640.1	3456	3215.83	0	0
ENSSSCT00000079493.2	3435	3194.83	0	0
ENSSSCT00000091744.1	892	651.857	0	0
ENSSSCT00000096442.1	5097	4856.83	0	0
ENSSSCT00000045251.3	999	758.834	65.5355	5.67179
ENSSSCT00000047800.3	1590	1349.83	4.52446	0.220129
ENSSSCT00000066138.2	945	704.834	0	0
ENSSSCT00000104175.1	1179	938.834	0	0
ENSSSCT00000022749.4	1397	1156.83	0	0
ENSSSCT00000106393.1	714	473.99	0	0
ENSSSCT00000105175.1	966	725.834	0	0
ENSSSCT00000094398.1	1059	818.834	0	0
ENSSSCT00000093336.1	843	602.9	0	0
ENSSSCT00000039727.3	966	725.834	0	0
ENSSSCT00000094495.1	963	722.834	0	0
ENSSSCT00000046713.2	954	713.834	0	0
ENSSSCT00000059121.1	957	716.834	0	0
ENSSSCT00000063410.1	939	698.834	0	0
ENSSSCT00000059513.3	4995	4754.83	0	0
ENSSSCT00000103084.1	4934	4693.83	0	0
ENSSSCT00000047164.3	501	261.872	0	0
ENSSSCT00000099349.1	807	566.9	0	0
ENSSSCT00000048670.3	2388	2147.83	42	1.28422
ENSSSCT00000101135.1	624	384.231	0	0
ENSSSCT00000090228.2	1122	881.834	0	0
ENSSSCT00000087405.1	951	710.834	0	0
ENSSSCT00000042039.2	945	704.834	0	0
ENSSSCT00000030781.2	711	470.99	0	0
ENSSSCT00000069136.1	3006	2765.83	2.06329	0.0489919
ENSSSCT00000027478.2	711	470.99	0	0
ENSSSCT00000093529.1	699	459.006	0	0
ENSSSCT00000092071.1	186	20.642	0	0
ENSSSCT00000001391.3	927	686.834	0	0
ENSSSCT00000092433.1	186	20.642	0	0
ENSSSCT00000029340.2	858	617.879	0	0
ENSSSCT00000067283.1	1398	1157.83	0	0
ENSSSCT00000074420.1	372	135.876	0	0
ENSSSCT00000068046.1	1398	1157.83	0	0
ENSSSCT00000071770.1	1398	1157.83	0	0
ENSSSCT00000082910.1	1283	1042.83	0	0
ENSSSCT00000098260.1	1398	1157.83	0	0
ENSSSCT00000095850.1	1209	968.834	0	0
ENSSSCT00000082178.2	1176	935.834	0	0
ENSSSCT00000100398.1	1125	884.834	0	0
ENSSSCT00000068405.2	1398	1157.83	0	0
ENSSSCT00000105260.1	1398	1157.83	0	0
ENSSSCT00000106498.1	1305	1064.83	0	0
ENSSSCT00000063121.3	1236	995.834	0	0
ENSSSCT00000063917.3	1191	950.834	0	0
ENSSSCT00000090336.1	1398	1157.83	0	0
ENSSSCT00000086023.1	1398	1157.83	0	0
ENSSSCT00000062593.2	1893	1652.83	5	0.19867
ENSSSCT00000105582.1	1219	978.834	0	0
ENSSSCT00000073902.1	1398	1157.83	0	0
ENSSSCT00000103364.1	1209	968.834	0	0
ENSSSCT00000099831.1	1209	968.834	0	0
ENSSSCT00000099294.1	1227	986.834	0	0
ENSSSCT00000022747.4	1577	1336.83	832.09	40.8774
ENSSSCT00000084244.1	1410	1169.83	0	0
ENSSSCT00000089883.1	1398	1157.83	0	0
ENSSSCT00000007508.6	1632	1391.83	460.38	21.723
ENSSSCT00000042702.3	562	322.462	0	0
ENSSSCT00000085659.2	1152	911.834	0	0
ENSSSCT00000094296.1	240	38.6008	0	0
ENSSSCT00000078778.2	1257	1016.83	0	0
ENSSSCT00000049289.2	975	734.834	0	0
ENSSSCT00000100595.1	1393	1152.83	0	0
ENSSSCT00000069588.1	1251	1010.83	0	0
ENSSSCT00000088908.1	1398	1157.83	0	0
ENSSSCT00000094289.1	1209	968.834	0	0
ENSSSCT00000082890.1	1398	1157.83	0	0
ENSSSCT00000063777.2	4634	4393.83	18.1154	0.270767
ENSSSCT00000087702.1	5018	4777.83	24.8846	0.34205
ENSSSCT00000076390.1	1398	1157.83	0	0
ENSSSCT00000093741.1	1209	968.834	0	0
ENSSSCT00000081522.2	408	170.324	0	0
ENSSSCT00000059897.3	6270	6029.83	40.2012	0.437849
ENSSSCT00000079050.1	441	202.567	0	0
ENSSSCT00000080099.2	408	170.324	0	0
