target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	60.3627	0	0
ENSSSCT00000078200.1	291	60.3627	0	0
ENSSSCT00000070967.1	291	60.3627	0	0
ENSSSCT00000038066.2	288	59.2593	0	0
ENSSSCT00000060400.2	285	58.0393	0	0
ENSSSCT00000032004.3	300	64.0623	0	0
ENSSSCT00000069631.1	285	58.0393	0	0
ENSSSCT00000084172.1	591	287.562	2	0.480968
ENSSSCT00000010999.5	939	634.779	0	0
ENSSSCT00000019660.4	955	650.779	116700	12401
ENSSSCT00000019664.4	1042	737.707	101837	9546.4
ENSSSCT00000019670.1	1545	1240.71	1.0896e+06	60731.5
ENSSSCT00000019673.1	688	384.024	251205	45236.4
ENSSSCT00000019675.1	204	29.9304	8385	19373.5
ENSSSCT00000019676.1	681	377.065	203456	37314.1
ENSSSCT00000019677.1	784	479.895	341968	49278.5
ENSSSCT00000019679.3	346	85.3935	16386	13269.9
ENSSSCT00000019681.2	297	62.6899	20984	23147.7
ENSSSCT00000019682.3	1378	1073.71	153661	9896.82
ENSSSCT00000019686.3	1821	1516.71	123107	5613.05
ENSSSCT00000019687.1	528	226.234	15432	4717.18
ENSSSCT00000019689.3	1140	835.707	141883	11740.7
ENSSSCT00000099167.1	918	613.795	0	0
ENSSSCT00000091307.1	939	634.779	0	0
ENSSSCT00000046204.2	939	634.779	0	0
ENSSSCT00000073435.1	240	42.3923	0	0
ENSSSCT00000072658.1	939	634.779	0	0
ENSSSCT00000102462.1	423	134.933	0	0
ENSSSCT00000040563.4	1624	1319.71	0	0
ENSSSCT00000047353.2	1143	838.707	0	0
ENSSSCT00000104769.1	1398	1093.71	0	0
ENSSSCT00000103607.1	1176	871.707	0	0
ENSSSCT00000097872.1	1125	820.707	0	0
ENSSSCT00000056752.3	3244	2939.71	44.7271	1.05217
ENSSSCT00000056762.3	3471	3166.71	106.013	2.3151
ENSSSCT00000096492.1	924	619.795	1	0.111576
ENSSSCT00000103627.1	1176	871.707	0	0
ENSSSCT00000100545.1	1398	1093.71	0	0
ENSSSCT00000079227.1	1398	1093.71	0	0
ENSSSCT00000080413.2	1152	847.707	0	0
ENSSSCT00000040927.2	498	198.349	0	0
ENSSSCT00000074869.2	2764	2459.71	0	0
ENSSSCT00000063508.3	402	119.523	0	0
ENSSSCT00000100361.1	2163	1858.71	4	0.148822
ENSSSCT00000095067.1	900	595.812	0	0
ENSSSCT00000038958.2	2079	1774.71	0	0
