target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	55.2047	1	1.27114
ENSSSCT00000078200.1	291	55.2047	1	1.27114
ENSSSCT00000070967.1	291	55.2047	0	0
ENSSSCT00000038066.2	288	54.2573	0	0
ENSSSCT00000060400.2	285	53.36	0	0
ENSSSCT00000032004.3	300	58.267	0	0
ENSSSCT00000069631.1	285	53.36	0	0
ENSSSCT00000084172.1	591	288.245	0	0
ENSSSCT00000010999.5	939	635.278	0	0
ENSSSCT00000019660.4	955	651.254	82234	8860.78
ENSSSCT00000019664.4	1042	738.254	43382	4123.58
ENSSSCT00000019670.1	1545	1241.25	850816	48100.1
ENSSSCT00000019673.1	688	384.622	171490	31287.8
ENSSSCT00000019675.1	204	30.6024	4119	9445.11
ENSSSCT00000019676.1	681	377.636	117497	21833.5
ENSSSCT00000019677.1	784	480.471	258865	37807.5
ENSSSCT00000019679.3	346	78.1283	10426	9364.41
ENSSSCT00000019681.2	297	57.3418	13678	16738.7
ENSSSCT00000019682.3	1378	1074.25	101725	6644.95
ENSSSCT00000019686.3	1821	1517.25	63078	2917.36
ENSSSCT00000019687.1	528	226.253	9186	2849.07
ENSSSCT00000019689.3	1140	836.254	107173	8993.28
ENSSSCT00000099167.1	918	614.3	0	0
ENSSSCT00000091307.1	939	635.278	0	0
ENSSSCT00000046204.2	939	635.278	0	0
ENSSSCT00000073435.1	240	40.5693	0	0
ENSSSCT00000072658.1	939	635.278	0	0
ENSSSCT00000102462.1	423	130.592	0	0
ENSSSCT00000040563.4	1624	1320.25	0	0
ENSSSCT00000047353.2	1143	839.254	0	0
ENSSSCT00000104769.1	1398	1094.25	0	0
ENSSSCT00000103607.1	1176	872.254	0	0
ENSSSCT00000097872.1	1125	821.254	0	0
ENSSSCT00000056752.3	3244	2940.25	59.4213	1.41817
ENSSSCT00000056762.3	3471	3167.25	75.9241	1.68216
ENSSSCT00000096492.1	924	620.3	0	0
ENSSSCT00000103627.1	1176	872.254	0	0
ENSSSCT00000100545.1	1398	1094.25	0	0
ENSSSCT00000079227.1	1398	1094.25	0	0
ENSSSCT00000080413.2	1152	848.254	0	0
ENSSSCT00000040927.2	498	197.344	0	0
ENSSSCT00000074869.2	2764	2460.25	0	0
ENSSSCT00000063508.3	402	114.033	0	0
ENSSSCT00000100361.1	2163	1859.25	0	0
ENSSSCT00000095067.1	900	596.3	0	0
ENSSSCT00000038958.2	2079	1775.25	0.5	0.0197643
