target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	61.6424	0	0
ENSSSCT00000078200.1	291	61.6424	0	0
ENSSSCT00000070967.1	291	61.6424	0	0
ENSSSCT00000038066.2	288	60.8324	0	0
ENSSSCT00000060400.2	285	59.6786	0	0
ENSSSCT00000032004.3	300	64.5851	0	0
ENSSSCT00000069631.1	285	59.6786	0	0
ENSSSCT00000084172.1	591	268.362	0	0
ENSSSCT00000010999.5	939	614.886	0	0
ENSSSCT00000019660.4	955	630.844	100942	10723
ENSSSCT00000019664.4	1042	717.844	70498	6581.33
ENSSSCT00000019670.1	1545	1220.84	1.06663e+06	58549.1
ENSSSCT00000019673.1	688	364.338	234643	43158.9
ENSSSCT00000019675.1	204	32.0122	5471	11453
ENSSSCT00000019676.1	681	357.387	149264	27988.7
ENSSSCT00000019677.1	784	460.078	314916	45870.1
ENSSSCT00000019679.3	346	80.0186	11506	9636.07
ENSSSCT00000019681.2	297	63.6926	18309	19263.8
ENSSSCT00000019682.3	1378	1053.84	138867	8830.58
ENSSSCT00000019686.3	1821	1496.84	88555	3964.63
ENSSSCT00000019687.1	528	207.72	9106	2937.76
ENSSSCT00000019689.3	1140	815.844	123167	10117.1
ENSSSCT00000099167.1	918	593.906	0	0
ENSSSCT00000091307.1	939	614.886	0	0
ENSSSCT00000046204.2	939	614.886	0	0
ENSSSCT00000073435.1	240	45.5082	0	0
ENSSSCT00000072658.1	939	614.886	0	0
ENSSSCT00000102462.1	423	121.279	0	0
ENSSSCT00000040563.4	1624	1299.84	0	0
ENSSSCT00000047353.2	1143	818.844	0	0
ENSSSCT00000104769.1	1398	1073.84	0	0
ENSSSCT00000103607.1	1176	851.844	0	0
ENSSSCT00000097872.1	1125	800.844	0	0
ENSSSCT00000056752.3	3244	2919.84	20.0664	0.46055
ENSSSCT00000056762.3	3471	3146.84	126.716	2.69849
ENSSSCT00000096492.1	924	599.886	0	0
ENSSSCT00000103627.1	1176	851.844	0	0
ENSSSCT00000100545.1	1398	1073.84	0	0
ENSSSCT00000079227.1	1398	1073.84	0	0
ENSSSCT00000080413.2	1152	827.844	0	0
ENSSSCT00000040927.2	498	180.525	0	0
ENSSSCT00000074869.2	2764	2439.84	1.22721	0.0337074
ENSSSCT00000063508.3	402	107.722	0	0
ENSSSCT00000100361.1	2163	1838.84	6.44518	0.234886
ENSSSCT00000095067.1	900	575.906	0	0
ENSSSCT00000038958.2	2079	1754.84	0	0
ENSSSCT00000082576.1	453	143.085	1	0.468351
ENSSSCT00000048930.2	2079	1754.84	0	0
ENSSSCT00000062908.2	951	626.844	0	0
ENSSSCT00000045484.3	1729	1404.84	3.10231	0.147987
ENSSSCT00000051712.3	3204	2879.84	7.54861	0.175657
ENSSSCT00000076493.1	770	446.094	0	0
ENSSSCT00000035684.4	522	202.166	0	0
ENSSSCT00000062384.1	522	202.166	0	0
ENSSSCT00000044872.1	441	133.95	0	0
ENSSSCT00000041794.1	435	129.621	0	0
ENSSSCT00000051780.2	5708	5383.84	4.01002	0.0499137
ENSSSCT00000106884.1	393	102.168	0	0
ENSSSCT00000105743.1	1053	728.844	0	0
ENSSSCT00000054823.3	1041	716.844	9	0.841365
ENSSSCT00000051915.2	927	602.886	0	0
ENSSSCT00000082557.2	1282	957.844	0	0
ENSSSCT00000064112.3	1276	951.844	0	0
ENSSSCT00000100226.1	1183	858.844	37.5372	2.92896
ENSSSCT00000062158.2	552	230.388	0	0
ENSSSCT00000013322.5	1915	1590.84	1857	78.226
ENSSSCT00000063424.3	2634	2309.84	0	0
ENSSSCT00000046322.2	4392	4067.84	155.486	2.5615
ENSSSCT00000013323.4	5089	4764.84	489.517	6.88472
ENSSSCT00000045348.2	8217	7892.84	21.5131	0.182657
ENSSSCT00000103634.1	948	623.844	0	0
ENSSSCT00000010416.5	3303	2978.84	0	0
ENSSSCT00000096504.1	3599	3274.84	0	0
ENSSSCT00000054748.3	3605	3280.84	0	0
ENSSSCT00000053874.2	987	662.844	0	0
ENSSSCT00000098136.1	519	199.424	0	0
ENSSSCT00000064380.2	372	91.2993	0	0
ENSSSCT00000033772.4	557	235.188	0	0
ENSSSCT00000014432.3	930	605.886	0	0
ENSSSCT00000095963.1	3048	2723.84	0	0
ENSSSCT00000054731.3	2148	1823.84	0	0
ENSSSCT00000061495.2	954	629.844	0	0
ENSSSCT00000038050.2	927	602.886	0	0
ENSSSCT00000084775.1	954	629.844	0	0
ENSSSCT00000054929.3	945	620.865	0	0
ENSSSCT00000083016.1	933	608.886	0	0
ENSSSCT00000106904.1	954	629.844	0	0
ENSSSCT00000058052.3	1242	917.844	0	0
ENSSSCT00000103398.1	954	629.844	0	0
ENSSSCT00000060080.3	891	566.906	0	0
ENSSSCT00000079788.1	879	554.945	0	0
ENSSSCT00000065393.1	954	629.844	0	0
ENSSSCT00000066233.1	942	617.886	0	0
ENSSSCT00000038428.3	4061	3736.84	4.94897	0.0887517
ENSSSCT00000106722.1	4123	3798.84	16.0982	0.283983
ENSSSCT00000038613.2	933	608.886	0	0
ENSSSCT00000086017.1	6515	6190.84	8.00045	0.0866026
ENSSSCT00000094411.1	918	593.906	0	0
ENSSSCT00000093195.1	939	614.886	0	0
ENSSSCT00000060483.3	2989	2664.84	10.6493	0.267802
ENSSSCT00000044015.3	3606	3281.84	117.703	2.40346
ENSSSCT00000098151.1	906	581.906	0	0
ENSSSCT00000099877.1	939	614.886	0	0
ENSSSCT00000055383.1	936	611.886	0	0
ENSSSCT00000006440.5	1159	834.844	0	0
ENSSSCT00000039853.3	3075	2750.84	0	0
ENSSSCT00000075544.1	2162	1837.84	0	0
ENSSSCT00000106739.1	918	593.906	0	0
ENSSSCT00000094696.1	1287	962.844	1429	99.4587
ENSSSCT00000074527.1	936	611.886	0	0
ENSSSCT00000095412.1	936	611.886	0	0
ENSSSCT00000057638.3	1661	1336.84	8.53888	0.428043
ENSSSCT00000052749.3	2706	2381.84	19	0.534573
ENSSSCT00000072436.1	1410	1085.84	0	0
ENSSSCT00000100367.1	510	191.274	4	1.40143
ENSSSCT00000064678.2	936	611.886	0	0
ENSSSCT00000097296.1	3397	3072.84	1.01298	0.0220915
ENSSSCT00000093882.1	636	312.638	0	0
ENSSSCT00000061389.3	1622	1297.84	936	48.3304
ENSSSCT00000047659.2	240	45.5082	0	0
ENSSSCT00000083630.1	936	611.886	0	0
ENSSSCT00000071514.2	1650	1325.84	26.1421	1.32134
ENSSSCT00000101381.1	777	453.078	8	1.18327
ENSSSCT00000031202.3	1682	1357.84	20.0018	0.987156
ENSSSCT00000099316.1	1042	717.844	0	0
ENSSSCT00000058956.3	1192	867.844	0	0
ENSSSCT00000054707.3	1102	777.844	0	0
ENSSSCT00000096294.1	1027	702.844	0	0
ENSSSCT00000061829.3	1975	1650.84	23.6477	0.95995
ENSSSCT00000028884.4	2948	2623.84	104.638	2.67251
ENSSSCT00000048674.3	4533	4208.84	3046.71	48.5105
ENSSSCT00000059744.3	7520	7195.84	0	0
