target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	57.3798	0	0
ENSSSCT00000078200.1	291	57.3798	0	0
ENSSSCT00000070967.1	291	57.3798	0	0
ENSSSCT00000038066.2	288	56.3984	0	0
ENSSSCT00000060400.2	285	55.4848	0	0
ENSSSCT00000032004.3	300	60.0581	0	0
ENSSSCT00000069631.1	285	55.4848	0	0
ENSSSCT00000084172.1	591	282.212	0	0
ENSSSCT00000010999.5	939	629.37	0	0
ENSSSCT00000019660.4	955	645.37	79794	8338.6
ENSSSCT00000019664.4	1042	732.345	30790	2835.47
ENSSSCT00000019670.1	1545	1235.34	928774	50705.3
ENSSSCT00000019673.1	688	378.756	114693	20422.5
ENSSSCT00000019675.1	204	31.28	2528	5450.56
ENSSSCT00000019676.1	681	371.77	81074	14707.5
ENSSSCT00000019677.1	784	474.488	289785	41189.1
ENSSSCT00000019679.3	346	77.7325	12161	10551.1
ENSSSCT00000019681.2	297	59.1461	18969	21629.7
ENSSSCT00000019682.3	1378	1068.34	113476	7163.48
ENSSSCT00000019686.3	1821	1511.34	45260	2019.68
ENSSSCT00000019687.1	528	220.372	4759	1456.43
ENSSSCT00000019689.3	1140	830.345	83679	6796.56
ENSSSCT00000099167.1	918	608.37	0	0
ENSSSCT00000091307.1	939	629.37	0	0
ENSSSCT00000046204.2	939	629.37	0	0
ENSSSCT00000073435.1	240	43.2499	0	0
ENSSSCT00000072658.1	939	629.37	0	0
ENSSSCT00000102462.1	423	126.102	0	0
ENSSSCT00000040563.4	1624	1314.34	0	0
ENSSSCT00000047353.2	1143	833.345	0	0
ENSSSCT00000104769.1	1398	1088.34	0	0
ENSSSCT00000103607.1	1176	866.345	0	0
ENSSSCT00000097872.1	1125	815.345	0	0
ENSSSCT00000056752.3	3244	2934.34	0	0
ENSSSCT00000056762.3	3471	3161.34	90.8025	1.93712
ENSSSCT00000096492.1	924	614.37	0	0
ENSSSCT00000103627.1	1176	866.345	0	0
ENSSSCT00000100545.1	1398	1088.34	0	0
ENSSSCT00000079227.1	1398	1088.34	0	0
