target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	63.4739	0	0
ENSSSCT00000078200.1	291	63.4739	0	0
ENSSSCT00000070967.1	291	63.4739	0	0
ENSSSCT00000038066.2	288	62.7912	0	0
ENSSSCT00000060400.2	285	61.6491	0	0
ENSSSCT00000032004.3	300	66.1103	0	0
ENSSSCT00000069631.1	285	61.6491	0	0
ENSSSCT00000084172.1	591	257.1	0	0
ENSSSCT00000010999.5	939	603.876	0	0
ENSSSCT00000019660.4	955	619.876	76586	9023.35
ENSSSCT00000019664.4	1042	706.853	59322	6129.29
ENSSSCT00000019670.1	1545	1209.85	872209	52651.6
ENSSSCT00000019673.1	688	353.171	179657	37152.1
ENSSSCT00000019675.1	204	31.9725	4425	10107.9
ENSSSCT00000019676.1	681	346.171	125124	26398.2
ENSSSCT00000019677.1	784	449.019	241008	39200.4
ENSSSCT00000019679.3	346	80.912	5983	5400.45
ENSSSCT00000019681.2	297	65.4549	13992	15612.1
ENSSSCT00000019682.3	1378	1042.85	112310	7865.37
ENSSSCT00000019686.3	1821	1485.85	87982	4324.56
ENSSSCT00000019687.1	528	197.567	8325	3077.47
ENSSSCT00000019689.3	1140	804.853	90684	8228.82
ENSSSCT00000099167.1	918	582.876	0	0
ENSSSCT00000091307.1	939	603.876	0	0
ENSSSCT00000046204.2	939	603.876	0	0
ENSSSCT00000073435.1	240	45.8933	0	0
ENSSSCT00000072658.1	939	603.876	0	0
ENSSSCT00000102462.1	423	117.11	0	0
ENSSSCT00000040563.4	1624	1288.85	0	0
ENSSSCT00000047353.2	1143	807.853	0	0
ENSSSCT00000104769.1	1398	1062.85	0	0
ENSSSCT00000103607.1	1176	840.853	0	0
ENSSSCT00000097872.1	1125	789.853	0	0
ENSSSCT00000056752.3	3244	2908.85	35.8422	0.899904
ENSSSCT00000056762.3	3471	3135.85	78.2324	1.82203
ENSSSCT00000096492.1	924	588.876	2	0.248044
ENSSSCT00000103627.1	1176	840.853	0	0
ENSSSCT00000100545.1	1398	1062.85	0	0
ENSSSCT00000079227.1	1398	1062.85	0	0
ENSSSCT00000080413.2	1152	816.853	0	0
ENSSSCT00000040927.2	498	171.575	0	0
ENSSSCT00000074869.2	2764	2428.85	2.01039	0.0604508
ENSSSCT00000063508.3	402	105.318	0	0
ENSSSCT00000100361.1	2163	1827.85	6	0.239736
ENSSSCT00000095067.1	900	564.876	0	0
ENSSSCT00000038958.2	2079	1743.85	0	0
ENSSSCT00000082576.1	453	136.559	0	0
ENSSSCT00000048930.2	2079	1743.85	0	0
ENSSSCT00000062908.2	951	615.876	0	0
ENSSSCT00000045484.3	1729	1393.85	3.99321	0.209232
ENSSSCT00000051712.3	3204	2868.85	25.8046	0.656921
ENSSSCT00000076493.1	770	435.019	0	0
ENSSSCT00000035684.4	522	192.166	0	0
ENSSSCT00000062384.1	522	192.166	0	0
ENSSSCT00000044872.1	441	128.219	0	0
ENSSSCT00000041794.1	435	124.419	0	0
ENSSSCT00000051780.2	5708	5372.85	3	0.0407793
ENSSSCT00000106884.1	393	100.701	0.577584	0.418894
ENSSSCT00000105743.1	1053	717.853	2.32634	0.23668
ENSSSCT00000054823.3	1041	705.853	0	0
ENSSSCT00000051915.2	927	591.876	0	0
ENSSSCT00000082557.2	1282	946.853	0	0
ENSSSCT00000064112.3	1276	940.853	0	0
ENSSSCT00000100226.1	1183	847.853	42.4966	3.66064
ENSSSCT00000062158.2	552	219.715	0	0
ENSSSCT00000013322.5	1915	1579.85	1726	79.7899
ENSSSCT00000063424.3	2634	2298.85	0	0
ENSSSCT00000046322.2	4392	4056.85	74.3742	1.33893
ENSSSCT00000013323.4	5089	4753.85	426.154	6.54704
ENSSSCT00000045348.2	8217	7881.85	37.4714	0.347213
ENSSSCT00000103634.1	948	612.876	0	0
ENSSSCT00000010416.5	3303	2967.85	0	0
ENSSSCT00000096504.1	3599	3263.85	0	0
ENSSSCT00000054748.3	3605	3269.85	0	0
ENSSSCT00000053874.2	987	651.853	0	0
ENSSSCT00000098136.1	519	189.615	0	0
ENSSSCT00000064380.2	372	91.2899	0	0
ENSSSCT00000033772.4	557	224.409	0	0
ENSSSCT00000014432.3	930	594.876	0	0
ENSSSCT00000095963.1	3048	2712.85	0	0
ENSSSCT00000054731.3	2148	1812.85	0	0
ENSSSCT00000061495.2	954	618.876	0	0
ENSSSCT00000038050.2	927	591.876	0	0
ENSSSCT00000084775.1	954	618.876	0	0
ENSSSCT00000054929.3	945	609.876	0	0
ENSSSCT00000083016.1	933	597.876	0	0
ENSSSCT00000106904.1	954	618.876	0	0
ENSSSCT00000058052.3	1242	906.853	0	0
ENSSSCT00000103398.1	954	618.876	0	0
ENSSSCT00000060080.3	891	555.876	0	0
ENSSSCT00000079788.1	879	543.876	0	0
ENSSSCT00000065393.1	954	618.876	0	0
ENSSSCT00000066233.1	942	606.876	0	0
ENSSSCT00000038428.3	4061	3725.85	4.99864	0.0979828
ENSSSCT00000106722.1	4123	3787.85	16.1394	0.311185
ENSSSCT00000038613.2	933	597.876	0	0
ENSSSCT00000086017.1	6515	6179.85	6.00151	0.0709261
ENSSSCT00000094411.1	918	582.876	0	0
ENSSSCT00000093195.1	939	603.876	0	0
ENSSSCT00000060483.3	2989	2653.85	0	0
ENSSSCT00000044015.3	3606	3270.85	62.1048	1.38672
ENSSSCT00000098151.1	906	570.876	0	0
ENSSSCT00000099877.1	939	603.876	0	0
ENSSSCT00000055383.1	936	600.876	0	0
ENSSSCT00000006440.5	1159	823.853	0	0
ENSSSCT00000039853.3	3075	2739.85	0	0
ENSSSCT00000075544.1	2162	1826.85	0	0
ENSSSCT00000106739.1	918	582.876	0	0
ENSSSCT00000094696.1	1287	951.853	1502	115.245
ENSSSCT00000074527.1	936	600.876	0	0
ENSSSCT00000095412.1	936	600.876	0	0
ENSSSCT00000057638.3	1661	1325.85	10.1594	0.559625
ENSSSCT00000052749.3	2706	2370.85	20	0.616097
ENSSSCT00000072436.1	1410	1074.85	0	0
ENSSSCT00000100367.1	510	181.759	4	1.60726
ENSSSCT00000064678.2	936	600.876	0	0
ENSSSCT00000097296.1	3397	3061.85	0	0
ENSSSCT00000093882.1	636	301.421	0	0
ENSSSCT00000061389.3	1622	1286.85	952	54.0296
ENSSSCT00000047659.2	240	45.8933	0	0
ENSSSCT00000083630.1	936	600.876	0	0
ENSSSCT00000071514.2	1650	1314.85	70.0606	3.89153
ENSSSCT00000101381.1	777	442.019	8.65811	1.43056
ENSSSCT00000031202.3	1682	1346.85	21.3504	1.15774
ENSSSCT00000099316.1	1042	706.853	0	0
ENSSSCT00000058956.3	1192	856.853	0	0
ENSSSCT00000054707.3	1102	766.853	0	0
ENSSSCT00000096294.1	1027	691.853	0	0
ENSSSCT00000061829.3	1975	1639.85	15.3931	0.685558
ENSSSCT00000028884.4	2948	2612.85	92.1621	2.57609
ENSSSCT00000048674.3	4533	4197.85	2778.44	48.3391
ENSSSCT00000059744.3	7520	7184.85	0	0
ENSSSCT00000029625.4	9608	9272.85	333.457	2.62634
ENSSSCT00000060930.3	9476	9140.85	741.327	5.92307
ENSSSCT00000013516.4	2433	2097.85	121	4.21244
ENSSSCT00000049889.2	6954	6618.85	3.0019	0.0331236
ENSSSCT00000104902.1	939	603.876	0	0
ENSSSCT00000053946.2	963	627.876	0	0
ENSSSCT00000026503.4	2569	2233.85	69.6298	2.27648
ENSSSCT00000022992.3	906	570.876	0	0
ENSSSCT00000062135.3	2600	2264.85	3	0.0967397
ENSSSCT00000043243.3	2678	2342.85	0	0
ENSSSCT00000045677.3	2768	2432.85	0	0
ENSSSCT00000086242.2	2050	1714.85	0	0
ENSSSCT00000038861.3	3102	2766.85	0	0
ENSSSCT00000077906.2	3072	2736.85	0	0
ENSSSCT00000103189.1	3057	2721.85	0	0
ENSSSCT00000087031.2	3033	2697.85	0	0
ENSSSCT00000093296.1	2952	2616.85	0	0
ENSSSCT00000055141.2	936	600.876	0	0
ENSSSCT00000049687.2	912	576.876	0	0
ENSSSCT00000037750.3	843	507.915	0	0
ENSSSCT00000082986.1	936	600.876	0	0
ENSSSCT00000040865.1	915	579.876	0	0
ENSSSCT00000062219.2	819	483.968	0	0
ENSSSCT00000058071.3	753	418.034	5.38584	0.940947
ENSSSCT00000054418.2	927	591.876	0	0
ENSSSCT00000041919.1	945	609.876	0	0
ENSSSCT00000105506.1	1860	1524.85	3.95177	0.189272
ENSSSCT00000035619.3	1863	1527.85	23.574	1.12687
ENSSSCT00000049350.3	3176	2840.85	9	0.231376
ENSSSCT00000042464.2	4790	4454.85	0	0
ENSSSCT00000061908.2	6204	5868.85	0	0
ENSSSCT00000100236.1	3322	2986.85	2.45144	0.0599419
ENSSSCT00000038342.3	3077	2741.85	19.401	0.516779
