target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	70.7144	0	0
ENSSSCT00000078200.1	291	70.7144	0	0
ENSSSCT00000070967.1	291	70.7144	0	0
ENSSSCT00000038066.2	288	68.7745	0	0
ENSSSCT00000060400.2	285	66.7305	0	0
ENSSSCT00000032004.3	300	76.8567	0	0
ENSSSCT00000069631.1	285	66.7305	1	0.981276
ENSSSCT00000084172.1	591	351.657	0	0
ENSSSCT00000010999.5	939	699.289	0	0
ENSSSCT00000019660.4	955	715.289	90840	8315.93
ENSSSCT00000019664.4	1042	802.264	26383	2153.39
ENSSSCT00000019670.1	1545	1305.26	1.18402e+06	59398.7
ENSSSCT00000019673.1	688	448.495	111800	16323
ENSSSCT00000019675.1	204	27.0762	10092	24406.5
ENSSSCT00000019676.1	681	441.495	111123	16481.4
ENSSSCT00000019677.1	784	544.377	397170	47774
ENSSSCT00000019679.3	346	113.446	16798	9695.78
ENSSSCT00000019681.2	297	74.8715	20069	17551.9
ENSSSCT00000019682.3	1378	1138.26	113241	6514.42
ENSSSCT00000019686.3	1821	1581.26	26435	1094.69
ENSSSCT00000019687.1	528	288.897	4057	919.555
ENSSSCT00000019689.3	1140	900.264	108695	7905.97
ENSSSCT00000099167.1	918	678.313	0	0
ENSSSCT00000091307.1	939	699.289	0	0
ENSSSCT00000046204.2	939	699.289	0	0
ENSSSCT00000073435.1	240	41.576	0	0
ENSSSCT00000072658.1	939	699.289	0	0
ENSSSCT00000102462.1	423	185.308	0	0
ENSSSCT00000040563.4	1624	1384.26	0	0
ENSSSCT00000047353.2	1143	903.264	0	0
ENSSSCT00000104769.1	1398	1158.26	0	0
ENSSSCT00000103607.1	1176	936.264	0	0
ENSSSCT00000097872.1	1125	885.264	0	0
ENSSSCT00000056752.3	3244	3004.26	50.5861	1.10258
ENSSSCT00000056762.3	3471	3231.26	56.4139	1.14322
ENSSSCT00000096492.1	924	684.313	2	0.191377
ENSSSCT00000103627.1	1176	936.264	0	0
ENSSSCT00000100545.1	1398	1158.26	0	0
ENSSSCT00000079227.1	1398	1158.26	0	0
ENSSSCT00000080413.2	1152	912.264	0	0
ENSSSCT00000040927.2	498	259.195	0	0
ENSSSCT00000074869.2	2764	2524.26	0	0
ENSSSCT00000063508.3	402	165.026	0	0
ENSSSCT00000100361.1	2163	1923.26	0	0
ENSSSCT00000095067.1	900	660.313	0	0
ENSSSCT00000038958.2	2079	1839.26	0	0
ENSSSCT00000082576.1	453	214.729	0	0
ENSSSCT00000048930.2	2079	1839.26	0	0
ENSSSCT00000062908.2	951	711.289	0	0
ENSSSCT00000045484.3	1729	1489.26	4.99258	0.219517
