target_id	length	eff_length	est_counts	tpm
ENSSSCT00000002339.4	291	55.4825	0	0
ENSSSCT00000078200.1	291	55.4825	0	0
ENSSSCT00000070967.1	291	55.4825	0	0
ENSSSCT00000038066.2	288	54.1641	1	1.22159
ENSSSCT00000060400.2	285	52.7657	0	0
ENSSSCT00000032004.3	300	60.0324	0	0
ENSSSCT00000069631.1	285	52.7657	0	0
ENSSSCT00000084172.1	591	316.374	0	0
ENSSSCT00000010999.5	939	663.891	0	0
ENSSSCT00000019660.4	955	679.891	65909	6414.18
ENSSSCT00000019664.4	1042	766.859	38419	3314.87
ENSSSCT00000019670.1	1545	1269.86	619475	32277.8
ENSSSCT00000019673.1	688	413.055	92497	14816.8
ENSSSCT00000019675.1	204	28.5446	3788	8780.54
ENSSSCT00000019676.1	681	406.074	67833	11052.8
ENSSSCT00000019677.1	784	508.972	210485	27363
ENSSSCT00000019679.3	346	87.9914	11055	8312.93
ENSSSCT00000019681.2	297	58.4195	12537	14199.4
ENSSSCT00000019682.3	1378	1102.86	78421	4704.88
ENSSSCT00000019686.3	1821	1545.86	36307	1554.02
ENSSSCT00000019687.1	528	253.916	5648	1471.77
ENSSSCT00000019689.3	1140	864.859	80520	6160.19
ENSSSCT00000099167.1	918	642.921	0	0
ENSSSCT00000091307.1	939	663.891	0	0
ENSSSCT00000046204.2	939	663.891	0	0
ENSSSCT00000073435.1	240	38.3907	0	0
ENSSSCT00000072658.1	939	663.891	0	0
ENSSSCT00000102462.1	423	152.669	0	0
ENSSSCT00000040563.4	1624	1348.86	0	0
ENSSSCT00000047353.2	1143	867.859	0	0
ENSSSCT00000104769.1	1398	1122.86	0	0
ENSSSCT00000103607.1	1176	900.859	0	0
ENSSSCT00000097872.1	1125	849.859	0	0
ENSSSCT00000056752.3	3244	2968.86	27.4956	0.612787
ENSSSCT00000056762.3	3471	3195.86	50.5044	1.04563
ENSSSCT00000096492.1	924	648.921	0	0
ENSSSCT00000103627.1	1176	900.859	0	0
ENSSSCT00000100545.1	1398	1122.86	0	0
ENSSSCT00000079227.1	1398	1122.86	0	0
ENSSSCT00000080413.2	1152	876.859	0	0
ENSSSCT00000040927.2	498	224.355	0	0
ENSSSCT00000074869.2	2764	2488.86	0	0
ENSSSCT00000063508.3	402	133.57	0	0
ENSSSCT00000100361.1	2163	1887.86	1	0.0350482
ENSSSCT00000095067.1	900	624.921	0	0
ENSSSCT00000038958.2	2079	1803.86	0	0
ENSSSCT00000082576.1	453	180.846	0	0
ENSSSCT00000048930.2	2079	1803.86	0	0
ENSSSCT00000062908.2	951	675.891	0	0
ENSSSCT00000045484.3	1729	1453.86	0	0
ENSSSCT00000051712.3	3204	2928.86	5.43052	0.122681
ENSSSCT00000076493.1	770	494.994	0	0
ENSSSCT00000035684.4	522	248.007	0	0
ENSSSCT00000062384.1	522	248.007	0	0
ENSSSCT00000044872.1	441	169.37	0	0
ENSSSCT00000041794.1	435	163.758	0	0
ENSSSCT00000051780.2	5708	5432.86	7	0.0852522
ENSSSCT00000106884.1	393	125.458	3.50543	1.84875
ENSSSCT00000105743.1	1053	777.859	0	0
ENSSSCT00000054823.3	1041	765.859	8.37134	0.723239
ENSSSCT00000051915.2	927	651.921	0	0
ENSSSCT00000082557.2	1282	1006.86	0	0
ENSSSCT00000064112.3	1276	1000.86	0	0
ENSSSCT00000100226.1	1183	907.859	37.1094	2.70459
ENSSSCT00000062158.2	552	277.654	0	0
ENSSSCT00000013322.5	1915	1639.86	1477	59.595
ENSSSCT00000063424.3	2634	2358.86	0	0
ENSSSCT00000046322.2	4392	4116.86	29.7779	0.478591
ENSSSCT00000013323.4	5089	4813.86	278.578	3.82904
ENSSSCT00000045348.2	8217	7941.86	8.64371	0.0720135
ENSSSCT00000103634.1	948	672.891	0	0
ENSSSCT00000010416.5	3303	3027.86	0	0
ENSSSCT00000096504.1	3599	3323.86	0	0
